time,1_x,1_y,1_z,control_pressure_0,control_pressure_1,control_pressure_2
1697540350.354286,0.033126,0.352787,0.201365,2.0,2.0,2.0
1697540350.36367,0.0331,0.352796,0.201297,2.0,2.0,2.0
1697540350.374317,0.033076,0.352804,0.201228,2.0,2.0,2.0
1697540350.384001,0.033052,0.352812,0.201157,2.0,2.0,2.0
1697540350.394403,0.03303,0.352821,0.201086,2.0,2.0,2.0
1697540350.404884,0.033008,0.352829,0.201015,2.0,2.0,2.0
1697540350.414356,0.032988,0.352839,0.200942,2.0,2.0,2.0
1697540350.424913,0.032969,0.352848,0.20087,2.0,2.0,2.0
1697540350.434406,0.032951,0.352858,0.200798,2.0,2.0,2.0
1697540350.444487,0.032934,0.352867,0.200726,2.0,2.0,2.0
1697540350.454638,0.032918,0.352877,0.200655,2.0,2.0,2.0
1697540350.46456,0.032903,0.352888,0.200585,2.0,2.0,2.0
1697540350.475562,0.032889,0.352899,0.200515,2.0,2.0,2.0
1697540350.485397,0.032875,0.35291,0.200447,2.0,2.0,2.0
1697540350.495134,0.032863,0.352921,0.200381,2.0,2.0,2.0
1697540350.50463,0.032851,0.352933,0.200316,2.0,2.0,2.0
1697540350.514613,0.03284,0.352945,0.200253,2.0,2.0,2.0
1697540350.524889,0.03283,0.352957,0.200191,2.0,2.0,2.0
1697540350.534663,0.03282,0.35297,0.200132,2.0,2.0,2.0
1697540350.544415,0.032811,0.352982,0.200075,2.0,2.0,2.0
1697540350.554699,0.032803,0.352995,0.20002,2.0,2.0,2.0
1697540350.564164,0.032795,0.353008,0.199967,2.0,2.0,2.0
1697540350.574566,0.032788,0.353021,0.199916,2.0,2.0,2.0
1697540350.584506,0.032782,0.353034,0.199868,2.0,2.0,2.0
1697540350.594804,0.032776,0.353047,0.199822,2.0,2.0,2.0
1697540350.604569,0.03277,0.35306,0.199779,2.0,2.0,2.0
1697540350.61483,0.032765,0.353073,0.199738,2.0,2.0,2.0
1697540350.624627,0.032761,0.353086,0.1997,2.0,2.0,2.0
1697540350.634638,0.032756,0.353099,0.199664,2.0,2.0,2.0
1697540350.644584,0.032752,0.353112,0.19963,2.0,2.0,2.0
1697540350.654434,0.032748,0.353126,0.199599,2.0,2.0,2.0
1697540350.664783,0.032745,0.353139,0.19957,2.0,2.0,2.0
1697540350.674594,0.032741,0.353152,0.199543,2.0,2.0,2.0
1697540350.684149,0.032739,0.353165,0.199519,2.0,2.0,2.0
1697540350.695193,0.032736,0.353178,0.199498,2.0,2.0,2.0
1697540350.704855,0.032734,0.353191,0.199478,2.0,2.0,2.0
1697540350.714525,0.032732,0.353204,0.199461,2.0,2.0,2.0
1697540350.724283,0.03273,0.353218,0.199446,2.0,2.0,2.0
1697540350.734658,0.032728,0.353231,0.199432,2.0,2.0,2.0
1697540350.744558,0.032727,0.353244,0.199421,2.0,2.0,2.0
1697540350.754761,0.032725,0.353257,0.199411,2.0,2.0,2.0
1697540350.765103,0.032724,0.35327,0.199403,2.0,2.0,2.0
1697540350.77533,0.032723,0.353283,0.199397,2.0,2.0,2.0
1697540350.784457,0.032722,0.353296,0.199393,2.0,2.0,2.0
1697540350.794813,0.032721,0.353309,0.19939,2.0,2.0,2.0
1697540350.804361,0.032721,0.353321,0.199388,2.0,2.0,2.0
1697540350.814161,0.03272,0.353334,0.199388,2.0,2.0,2.0
1697540350.824728,0.032719,0.353346,0.19939,2.0,2.0,2.0
1697540350.834607,0.032719,0.353358,0.199392,2.0,2.0,2.0
1697540350.844408,0.032719,0.353371,0.199396,2.0,2.0,2.0
1697540350.854301,0.032718,0.353383,0.199402,2.0,2.0,2.0
1697540350.864557,0.032718,0.353395,0.199408,2.0,2.0,2.0
1697540350.874332,0.032718,0.353406,0.199415,2.0,2.0,2.0
1697540350.886193,0.032718,0.353418,0.199423,2.0,2.0,2.0
1697540350.894353,0.032718,0.35343,0.199432,2.0,2.0,2.0
1697540350.904984,0.032718,0.353441,0.199443,2.0,2.0,2.0
1697540350.914175,0.032718,0.353453,0.199454,2.0,2.0,2.0
1697540350.924276,0.032719,0.353464,0.199466,2.0,2.0,2.0
1697540350.934057,0.03272,0.353475,0.199479,2.0,2.0,2.0
1697540350.944534,0.03272,0.353486,0.199493,2.0,2.0,2.0
1697540350.954522,0.032721,0.353497,0.199507,2.0,2.0,2.0
1697540350.964099,0.032722,0.353508,0.199522,2.0,2.0,2.0
1697540350.974273,0.032723,0.353518,0.199537,2.0,2.0,2.0
1697540350.984676,0.032724,0.353529,0.199553,2.0,2.0,2.0
1697540350.994651,0.032725,0.353539,0.19957,2.0,2.0,2.0
1697540351.004061,0.032726,0.353549,0.199588,2.0,2.0,2.0
1697540351.014045,0.032727,0.353559,0.199606,2.0,2.0,2.0
1697540351.02456,0.032728,0.353569,0.199624,2.0,2.0,2.0
1697540351.034576,0.032729,0.353579,0.199643,2.0,2.0,2.0
1697540351.044147,0.032731,0.353588,0.199662,2.0,2.0,2.0
1697540351.054942,0.032732,0.353598,0.199681,2.0,2.0,2.0
1697540351.073008,0.032733,0.353607,0.199701,2.0,2.0,2.0
1697540351.074886,0.032735,0.353616,0.199721,2.0,2.0,2.0
1697540351.085327,0.032736,0.353626,0.199741,2.0,2.0,2.0
1697540351.094369,0.032738,0.353635,0.199762,2.0,2.0,2.0
1697540351.104792,0.03274,0.353644,0.199783,2.0,2.0,2.0
1697540351.114662,0.032741,0.353653,0.199803,2.0,2.0,2.0
1697540351.127086,0.032743,0.353661,0.199824,2.0,2.0,2.0
1697540351.134145,0.032745,0.35367,0.199845,2.0,2.0,2.0
1697540351.144561,0.032747,0.353679,0.199867,2.0,2.0,2.0
1697540351.154382,0.032749,0.353688,0.199889,2.0,2.0,2.0
1697540351.165015,0.032751,0.353696,0.199911,2.0,2.0,2.0
1697540351.174194,0.032753,0.353704,0.199933,2.0,2.0,2.0
1697540351.18531,0.032755,0.353713,0.199955,2.0,2.0,2.0
1697540351.195251,0.032757,0.353721,0.199977,2.0,2.0,2.0
1697540351.204894,0.032759,0.353729,0.199999,2.0,2.0,2.0
1697540351.215173,0.032761,0.353737,0.200022,2.0,2.0,2.0
1697540351.225023,0.032763,0.353745,0.200044,2.0,2.0,2.0
1697540351.234535,0.032765,0.353754,0.200067,2.0,2.0,2.0
1697540351.244753,0.032767,0.353761,0.200089,2.0,2.0,2.0
1697540351.254369,0.032769,0.353769,0.200112,2.0,2.0,2.0
1697540351.264638,0.032771,0.353777,0.200135,2.0,2.0,2.0
1697540351.274559,0.032773,0.353784,0.200157,2.0,2.0,2.0
1697540351.284837,0.032775,0.353792,0.200179,2.0,2.0,2.0
1697540351.29518,0.032776,0.353799,0.200201,2.0,2.0,2.0
1697540351.304605,0.032778,0.353806,0.200223,2.0,2.0,2.0
1697540351.314193,0.03278,0.353813,0.200245,2.0,2.0,2.0
1697540351.324647,0.032782,0.35382,0.200267,2.0,2.0,2.0
1697540351.334661,0.032784,0.353827,0.200289,2.0,2.0,2.0
1697540351.344769,0.032786,0.353834,0.200311,2.0,2.0,2.0
1697540351.353748,0.032788,0.35384,0.200332,2.0,2.0,2.0
1697540351.3646,0.03279,0.353846,0.200354,2.0,2.0,2.0
1697540351.374598,0.032792,0.353853,0.200375,2.0,2.0,2.0
1697540351.38509,0.032794,0.353859,0.200397,2.0,2.0,2.0
1697540351.394368,0.032796,0.353865,0.200418,2.0,2.0,2.0
1697540351.404637,0.032798,0.353871,0.200439,2.0,2.0,2.0
1697540351.414137,0.0328,0.353877,0.20046,2.0,2.0,2.0
1697540351.424172,0.032802,0.353883,0.20048,2.0,2.0,2.0
1697540351.434,0.032804,0.353889,0.200501,2.0,2.0,2.0
1697540351.444378,0.032806,0.353894,0.200521,2.0,2.0,2.0
1697540351.454532,0.032808,0.353899,0.200542,2.0,2.0,2.0
1697540351.464979,0.03281,0.353905,0.200562,2.0,2.0,2.0
1697540351.474783,0.032812,0.35391,0.200582,2.0,2.0,2.0
1697540351.484375,0.032814,0.353915,0.200603,2.0,2.0,2.0
1697540351.494598,0.032816,0.35392,0.200622,2.0,2.0,2.0
1697540351.504918,0.032818,0.353926,0.200642,2.0,2.0,2.0
1697540351.514537,0.03282,0.353931,0.200661,2.0,2.0,2.0
1697540351.524251,0.032822,0.353936,0.200681,2.0,2.0,2.0
1697540351.534203,0.032823,0.353941,0.2007,2.0,2.0,2.0
1697540351.544629,0.032825,0.353946,0.200719,2.0,2.0,2.0
1697540351.554537,0.032827,0.353951,0.200738,2.0,2.0,2.0
1697540351.564234,0.032829,0.353956,0.200757,2.0,2.0,2.0
1697540351.574481,0.032831,0.353961,0.200775,2.0,2.0,2.0
1697540351.585163,0.032833,0.353966,0.200793,2.0,2.0,2.0
1697540351.594988,0.032834,0.353971,0.200811,2.0,2.0,2.0
1697540351.605202,0.032836,0.353976,0.200829,2.0,2.0,2.0
1697540351.615427,0.032838,0.35398,0.200847,2.0,2.0,2.0
1697540351.625053,0.032839,0.353985,0.200865,2.0,2.0,2.0
1697540351.634666,0.032841,0.35399,0.200882,2.0,2.0,2.0
1697540351.644696,0.032842,0.353994,0.200899,2.0,2.0,2.0
1697540351.654866,0.032844,0.353998,0.200917,2.0,2.0,2.0
1697540351.664436,0.032845,0.354003,0.200933,2.0,2.0,2.0
1697540351.674836,0.032847,0.354007,0.20095,2.0,2.0,2.0
1697540351.684395,0.032848,0.354011,0.200966,2.0,2.0,2.0
1697540351.694807,0.03285,0.354015,0.200982,2.0,2.0,2.0
1697540351.704982,0.032851,0.354019,0.200998,2.0,2.0,2.0
1697540351.714965,0.032853,0.354023,0.201014,2.0,2.0,2.0
1697540351.724563,0.032854,0.354027,0.20103,2.0,2.0,2.0
1697540351.734487,0.032855,0.354031,0.201045,2.0,2.0,2.0
1697540351.744396,0.032857,0.354034,0.20106,2.0,2.0,2.0
1697540351.754333,0.032858,0.354038,0.201075,2.0,2.0,2.0
1697540351.764453,0.03286,0.354042,0.20109,2.0,2.0,2.0
1697540351.774312,0.032861,0.354045,0.201104,2.0,2.0,2.0
1697540351.784674,0.032863,0.354048,0.201119,2.0,2.0,2.0
1697540351.794225,0.032864,0.354052,0.201133,2.0,2.0,2.0
1697540351.804931,0.032865,0.354055,0.201147,2.0,2.0,2.0
1697540351.814975,0.032867,0.354058,0.201161,2.0,2.0,2.0
1697540351.824976,0.032868,0.354061,0.201175,2.0,2.0,2.0
1697540351.83494,0.032869,0.354065,0.201189,2.0,2.0,2.0
1697540351.845151,0.032871,0.354068,0.201203,2.0,2.0,2.0
1697540351.855098,0.032872,0.354071,0.201217,2.0,2.0,2.0
1697540351.86423,0.032873,0.354074,0.20123,2.0,2.0,2.0
1697540351.874442,0.032875,0.354077,0.201243,2.0,2.0,2.0
1697540351.884684,0.032876,0.35408,0.201257,2.0,2.0,2.0
1697540351.894398,0.032877,0.354082,0.20127,2.0,2.0,2.0
1697540351.905307,0.032879,0.354085,0.201283,2.0,2.0,2.0
1697540351.914186,0.03288,0.354088,0.201295,2.0,2.0,2.0
1697540351.924819,0.032881,0.354091,0.201308,2.0,2.0,2.0
1697540351.93473,0.032883,0.354094,0.201321,2.0,2.0,2.0
1697540351.944741,0.032884,0.354097,0.201333,2.0,2.0,2.0
1697540351.953981,0.032885,0.354099,0.201346,2.0,2.0,2.0
1697540351.964914,0.032886,0.354102,0.201358,2.0,2.0,2.0
1697540351.974265,0.032887,0.354104,0.20137,2.0,2.0,2.0
1697540351.985097,0.032889,0.354107,0.201381,2.0,2.0,2.0
1697540351.994119,0.03289,0.354109,0.201393,2.0,2.0,2.0
1697540352.004731,0.032891,0.354112,0.201405,2.0,2.0,2.0
1697540352.01434,0.032892,0.354114,0.201416,2.0,2.0,2.0
1697540352.024216,0.032893,0.354116,0.201427,2.0,2.0,2.0
1697540352.034269,0.032895,0.354119,0.201438,2.0,2.0,2.0
1697540352.044511,0.032896,0.354121,0.201449,2.0,2.0,2.0
1697540352.054168,0.032897,0.354123,0.20146,2.0,2.0,2.0
1697540352.064665,0.032898,0.354125,0.20147,2.0,2.0,2.0
1697540352.073693,0.032899,0.354127,0.201481,2.0,2.0,2.0
1697540352.08393,0.0329,0.35413,0.201491,2.0,2.0,2.0
1697540352.095088,0.032901,0.354132,0.201501,2.0,2.0,2.0
1697540352.104409,0.032902,0.354133,0.201511,2.0,2.0,2.0
1697540352.114908,0.032903,0.354135,0.201521,2.0,2.0,2.0
1697540352.124525,0.032904,0.354137,0.20153,2.0,2.0,2.0
1697540352.134556,0.032905,0.354139,0.20154,2.0,2.0,2.0
1697540352.144654,0.032905,0.354141,0.201549,2.0,2.0,2.0
1697540352.154661,0.032906,0.354143,0.201558,2.0,2.0,2.0
1697540352.164657,0.032907,0.354145,0.201567,2.0,2.0,2.0
1697540352.174376,0.032908,0.354147,0.201576,2.0,2.0,2.0
1697540352.184412,0.032908,0.354149,0.201585,2.0,2.0,2.0
1697540352.19419,0.032909,0.354151,0.201593,2.0,2.0,2.0
1697540352.204299,0.032909,0.354153,0.201602,2.0,2.0,2.0
1697540352.214255,0.03291,0.354155,0.20161,2.0,2.0,2.0
1697540352.224477,0.03291,0.354156,0.201618,2.0,2.0,2.0
1697540352.234111,0.032911,0.354158,0.201627,2.0,2.0,2.0
1697540352.244131,0.032911,0.35416,0.201634,2.0,2.0,2.0
1697540352.254014,0.032912,0.354162,0.201642,2.0,2.0,2.0
1697540352.264055,0.032912,0.354164,0.20165,2.0,2.0,2.0
1697540352.274396,0.032913,0.354166,0.201657,2.0,2.0,2.0
1697540352.284307,0.032913,0.354167,0.201664,2.0,2.0,2.0
1697540352.294275,0.032913,0.354169,0.201672,2.0,2.0,2.0
1697540352.30405,0.032914,0.35417,0.201679,2.0,2.0,2.0
1697540352.314262,0.032914,0.354172,0.201686,2.0,2.0,2.0
1697540352.324586,0.032915,0.354173,0.201693,2.0,2.0,2.0
1697540352.334255,0.032915,0.354175,0.201699,2.0,2.0,2.0
1697540352.344663,0.032915,0.354176,0.201706,2.0,2.0,2.0
1697540352.353664,0.032916,0.354178,0.201713,2.0,2.0,2.0
1697540352.364948,0.032916,0.354179,0.201719,2.0,2.0,2.0
1697540352.374088,0.032916,0.354181,0.201725,2.0,2.0,2.0
1697540352.384454,0.032917,0.354182,0.201732,2.0,2.0,2.0
1697540352.394477,0.032917,0.354183,0.201738,2.0,2.0,2.0
1697540352.411266,0.032917,0.354185,0.201744,2.0,2.0,2.0
1697540352.414116,0.032917,0.354186,0.20175,2.0,2.0,2.0
1697540352.424019,0.032917,0.354187,0.201756,2.0,2.0,2.0
1697540352.434383,0.032917,0.354189,0.201762,2.0,2.0,2.0
1697540352.443687,0.032918,0.35419,0.201767,2.0,2.0,2.0
1697540352.453319,0.032918,0.354191,0.201773,2.0,2.0,2.0
1697540352.463717,0.032918,0.354192,0.201778,2.0,2.0,2.0
1697540352.473989,0.032918,0.354193,0.201783,2.0,2.0,2.0
1697540352.483577,0.032918,0.354195,0.201788,2.0,2.0,2.0
1697540352.494047,0.032919,0.354196,0.201793,2.0,2.0,2.0
1697540352.504444,0.032919,0.354197,0.201798,2.0,2.0,2.0
1697540352.514584,0.032919,0.354198,0.201802,2.0,2.0,2.0
1697540352.524644,0.032919,0.354199,0.201807,2.0,2.0,2.0
1697540352.534132,0.032919,0.3542,0.201812,2.0,2.0,2.0
1697540352.544028,0.032919,0.354201,0.201816,2.0,2.0,2.0
1697540352.554523,0.032919,0.354202,0.20182,2.0,2.0,2.0
1697540352.571497,0.032919,0.354203,0.201824,2.0,2.0,2.0
1697540352.575436,0.032919,0.354204,0.201828,2.0,2.0,2.0
1697540352.584319,0.032919,0.354205,0.201832,2.0,2.0,2.0
1697540352.594154,0.032919,0.354206,0.201836,2.0,2.0,2.0
1697540352.604953,0.032919,0.354207,0.20184,2.0,2.0,2.0
1697540352.614684,0.032919,0.354208,0.201844,2.0,2.0,2.0
1697540352.624042,0.032919,0.354209,0.201847,2.0,2.0,2.0
1697540352.634353,0.032919,0.35421,0.201851,2.0,2.0,2.0
1697540352.644792,0.032919,0.35421,0.201854,2.0,2.0,2.0
1697540352.654644,0.032919,0.354211,0.201857,2.0,2.0,2.0
1697540352.664498,0.032918,0.354212,0.20186,2.0,2.0,2.0
1697540352.673875,0.032918,0.354213,0.201863,2.0,2.0,2.0
1697540352.684363,0.032918,0.354214,0.201866,2.0,2.0,2.0
1697540352.694564,0.032918,0.354215,0.201869,2.0,2.0,2.0
1697540352.704486,0.032918,0.354215,0.201872,2.0,2.0,2.0
1697540352.714796,0.032917,0.354216,0.201874,2.0,2.0,2.0
1697540352.724636,0.032917,0.354217,0.201877,2.0,2.0,2.0
1697540352.734802,0.032917,0.354218,0.201879,2.0,2.0,2.0
1697540352.744657,0.032917,0.354218,0.201882,2.0,2.0,2.0
1697540352.753905,0.032917,0.354219,0.201884,2.0,2.0,2.0
1697540352.763779,0.032916,0.35422,0.201887,2.0,2.0,2.0
1697540352.774611,0.032916,0.35422,0.201889,2.0,2.0,2.0
1697540352.784753,0.032916,0.354221,0.201891,2.0,2.0,2.0
1697540352.795018,0.032916,0.354221,0.201893,2.0,2.0,2.0
1697540352.804146,0.032915,0.354222,0.201895,2.0,2.0,2.0
1697540352.81394,0.032915,0.354223,0.201897,2.0,2.0,2.0
1697540352.824129,0.032915,0.354223,0.201899,2.0,2.0,2.0
1697540352.83478,0.032915,0.354224,0.201901,2.0,2.0,2.0
1697540352.844437,0.032914,0.354225,0.201902,2.0,2.0,2.0
1697540352.854173,0.032914,0.354225,0.201904,2.0,2.0,2.0
1697540352.864172,0.032914,0.354226,0.201906,2.0,2.0,2.0
1697540352.874201,0.032914,0.354226,0.201907,2.0,2.0,2.0
1697540352.884281,0.032914,0.354227,0.201909,2.0,2.0,2.0
1697540352.894579,0.032913,0.354227,0.20191,2.0,2.0,2.0
1697540352.904865,0.032913,0.354228,0.201912,2.0,2.0,2.0
1697540352.914577,0.032913,0.354229,0.201913,2.0,2.0,2.0
1697540352.924087,0.032912,0.354229,0.201915,2.0,2.0,2.0
1697540352.934975,0.032912,0.35423,0.201916,2.0,2.0,2.0
1697540352.944846,0.032912,0.35423,0.201917,2.0,2.0,2.0
1697540352.955218,0.032912,0.354231,0.201918,2.0,2.0,2.0
1697540352.964359,0.032912,0.354231,0.20192,2.0,2.0,2.0
1697540352.974641,0.032912,0.354232,0.201921,2.0,2.0,2.0
1697540352.985074,0.032912,0.354233,0.201921,2.0,2.0,2.0
1697540352.994346,0.032911,0.354233,0.201923,2.0,2.0,2.0
1697540353.004593,0.032911,0.354234,0.201924,2.0,2.0,2.0
1697540353.01481,0.032911,0.354234,0.201924,2.0,2.0,2.0
1697540353.024796,0.032911,0.354235,0.201925,2.0,2.0,2.0
1697540353.034781,0.032911,0.354235,0.201926,2.0,2.0,2.0
1697540353.044367,0.032911,0.354236,0.201927,2.0,2.0,2.0
1697540353.05471,0.03291,0.354236,0.201927,2.0,2.0,2.0
1697540353.064118,0.03291,0.354237,0.201928,2.0,2.0,2.0
1697540353.073833,0.03291,0.354237,0.201929,2.0,2.0,2.0
1697540353.085348,0.03291,0.354237,0.20193,2.0,2.0,2.0
1697540353.094313,0.03291,0.354238,0.201931,2.0,2.0,2.0
1697540353.104559,0.03291,0.354238,0.201931,2.0,2.0,2.0
1697540353.114394,0.03291,0.354239,0.201932,2.0,2.0,2.0
1697540353.124758,0.032909,0.354239,0.201932,2.0,2.0,2.0
1697540353.133783,0.032909,0.35424,0.201933,2.0,2.0,2.0
1697540353.144373,0.032909,0.35424,0.201934,2.0,2.0,2.0
1697540353.154593,0.032909,0.35424,0.201934,2.0,2.0,2.0
1697540353.164911,0.032909,0.354241,0.201935,2.0,2.0,2.0
1697540353.174182,0.032909,0.354241,0.201935,2.0,2.0,2.0
1697540353.18338,0.032909,0.354242,0.201936,2.0,2.0,2.0
1697540353.194325,0.032909,0.354242,0.201936,2.0,2.0,2.0
1697540353.204602,0.032908,0.354243,0.201936,2.0,2.0,2.0
1697540353.214532,0.032908,0.354243,0.201936,2.0,2.0,2.0
1697540353.224053,0.032908,0.354244,0.201937,2.0,2.0,2.0
1697540353.234507,0.032908,0.354244,0.201937,2.0,2.0,2.0
1697540353.244393,0.032908,0.354244,0.201938,2.0,2.0,2.0
1697540353.254485,0.032908,0.354245,0.201938,2.0,2.0,2.0
1697540353.264031,0.032908,0.354245,0.201939,2.0,2.0,2.0
1697540353.274571,0.032908,0.354245,0.201939,2.0,2.0,2.0
1697540353.284358,0.032908,0.354246,0.201939,2.0,2.0,2.0
1697540353.29485,0.032908,0.354246,0.201939,2.0,2.0,2.0
1697540353.304519,0.032908,0.354247,0.201939,2.0,2.0,2.0
1697540353.314757,0.032908,0.354247,0.20194,2.0,2.0,2.0
1697540353.324414,0.032908,0.354247,0.20194,2.0,2.0,2.0
1697540353.334237,0.032908,0.354248,0.201941,2.0,2.0,2.0
1697540353.344596,0.032908,0.354248,0.201941,2.0,2.0,2.0
1697540353.35458,0.032907,0.354248,0.201941,2.0,2.0,2.0
1697540353.364446,0.032907,0.354249,0.201941,2.0,2.0,2.0
1697540353.374358,0.032907,0.354249,0.201941,2.0,2.0,2.0
1697540353.384359,0.032907,0.35425,0.201942,2.0,2.0,2.0
1697540353.394338,0.032907,0.35425,0.201942,2.0,2.0,2.0
1697540353.404117,0.032907,0.35425,0.201942,2.0,2.0,2.0
1697540353.414424,0.032907,0.354251,0.201942,2.0,2.0,2.0
1697540353.423906,0.032907,0.354251,0.201942,2.0,2.0,2.0
1697540353.434333,0.032907,0.354252,0.201942,2.0,2.0,2.0
1697540353.444392,0.032907,0.354252,0.201943,2.0,2.0,2.0
1697540353.454075,0.032907,0.354253,0.201943,2.0,2.0,2.0
1697540353.464141,0.032907,0.354253,0.201943,2.0,2.0,2.0
1697540353.47439,0.032907,0.354253,0.201943,2.0,2.0,2.0
1697540353.484103,0.032907,0.354254,0.201943,2.0,2.0,2.0
1697540353.494287,0.032907,0.354254,0.201944,2.0,2.0,2.0
1697540353.504033,0.032907,0.354254,0.201944,2.0,2.0,2.0
1697540353.514322,0.032907,0.354255,0.201943,2.0,2.0,2.0
1697540353.524929,0.032907,0.354255,0.201944,2.0,2.0,2.0
1697540353.53493,0.032907,0.354256,0.201944,2.0,2.0,2.0
1697540353.54459,0.032907,0.354256,0.201944,2.0,2.0,2.0
1697540353.553972,0.032907,0.354256,0.201944,2.0,2.0,2.0
1697540353.564885,0.032907,0.354257,0.201944,2.0,2.0,2.0
1697540353.574871,0.032907,0.354257,0.201944,2.0,2.0,2.0
1697540353.584622,0.032907,0.354257,0.201944,2.0,2.0,2.0
1697540353.594369,0.032907,0.354258,0.201944,2.0,2.0,2.0
1697540353.604496,0.032907,0.354258,0.201944,2.0,2.0,2.0
1697540353.614803,0.032906,0.354259,0.201944,2.0,2.0,2.0
1697540353.624646,0.032906,0.354259,0.201944,2.0,2.0,2.0
1697540353.634205,0.032907,0.354259,0.201945,2.0,2.0,2.0
1697540353.644737,0.032907,0.354259,0.201945,2.0,2.0,2.0
1697540353.654704,0.032906,0.35426,0.201944,2.0,2.0,2.0
1697540353.664617,0.032906,0.35426,0.201944,2.0,2.0,2.0
1697540353.67427,0.032905,0.354261,0.201944,2.0,2.0,2.0
1697540353.684274,0.032905,0.354261,0.201944,2.0,2.0,2.0
1697540353.694062,0.032905,0.354261,0.201945,2.0,2.0,2.0
1697540353.704301,0.032906,0.354261,0.201945,2.0,2.0,2.0
1697540353.714323,0.032906,0.354262,0.201945,2.0,2.0,2.0
1697540353.724663,0.032907,0.354261,0.201945,2.0,2.0,2.0
1697540353.734933,0.032907,0.354262,0.201945,2.0,2.0,2.0
1697540353.744251,0.032906,0.354262,0.201945,2.0,2.0,2.0
1697540353.754398,0.032906,0.354262,0.201945,2.0,2.0,2.0
1697540353.765237,0.032906,0.354263,0.201945,2.0,2.0,2.0
1697540353.774807,0.032906,0.354263,0.201945,2.0,2.0,2.0
1697540353.784272,0.032907,0.354264,0.201945,2.0,2.0,2.0
1697540353.79428,0.032907,0.354264,0.201945,2.0,2.0,2.0
1697540353.804293,0.032906,0.354264,0.201945,2.0,2.0,2.0
1697540353.814582,0.032906,0.354264,0.201945,2.0,2.0,2.0
1697540353.824937,0.032906,0.354265,0.201946,2.0,2.0,2.0
1697540353.833754,0.032906,0.354265,0.201946,2.0,2.0,2.0
1697540353.844381,0.032906,0.354265,0.201946,2.0,2.0,2.0
1697540353.854518,0.032906,0.354265,0.201945,2.0,2.0,2.0
1697540353.863998,0.032906,0.354266,0.201945,2.0,2.0,2.0
1697540353.874765,0.032906,0.354266,0.201945,2.0,2.0,2.0
1697540353.883908,0.032906,0.354266,0.201946,2.0,2.0,2.0
1697540353.894702,0.032906,0.354267,0.201946,2.0,2.0,2.0
1697540353.90453,0.032906,0.354267,0.201946,2.0,2.0,2.0
1697540353.914354,0.032906,0.354268,0.201946,2.0,2.0,2.0
1697540353.924283,0.032906,0.354268,0.201946,2.0,2.0,2.0
1697540353.934117,0.032906,0.354268,0.201946,2.0,2.0,2.0
1697540353.944817,0.032906,0.354268,0.201947,2.0,2.0,2.0
1697540353.954174,0.032906,0.354268,0.201947,2.0,2.0,2.0
1697540353.964346,0.032905,0.354269,0.201947,2.0,2.0,2.0
1697540353.974124,0.032905,0.354269,0.201947,2.0,2.0,2.0
1697540353.984419,0.032906,0.354269,0.201946,2.0,2.0,2.0
1697540353.993661,0.032906,0.35427,0.201946,2.0,2.0,2.0
1697540354.004499,0.032906,0.35427,0.201946,2.0,2.0,2.0
1697540354.014068,0.032906,0.35427,0.201946,2.0,2.0,2.0
1697540354.023906,0.032905,0.35427,0.201947,2.0,2.0,2.0
