time,1_x,1_y,1_z,control_pressure_0,control_pressure_1,control_pressure_2
1697541437.392588,0.029821,0.35364,0.201965,2.0,2.0,2.0
1697541437.401996,0.029838,0.35365,0.201971,2.0,2.0,2.0
1697541437.412581,0.029856,0.35366,0.201977,2.0,2.0,2.0
1697541437.421505,0.029874,0.35367,0.201983,2.0,2.0,2.0
1697541437.432418,0.029893,0.35368,0.201989,2.0,2.0,2.0
1697541437.442482,0.029913,0.35369,0.201995,2.0,2.0,2.0
1697541437.45175,0.029933,0.3537,0.202,2.0,2.0,2.0
1697541437.461833,0.029953,0.353709,0.202006,2.0,2.0,2.0
1697541437.473278,0.029974,0.353718,0.202012,2.0,2.0,2.0
1697541437.481779,0.029996,0.353728,0.202017,2.0,2.0,2.0
1697541437.491715,0.030017,0.353737,0.202022,2.0,2.0,2.0
1697541437.502762,0.030039,0.353746,0.202028,2.0,2.0,2.0
1697541437.511657,0.030062,0.353755,0.202033,2.0,2.0,2.0
1697541437.522316,0.030084,0.353763,0.202038,2.0,2.0,2.0
1697541437.533259,0.030107,0.353772,0.202043,2.0,2.0,2.0
1697541437.542239,0.03013,0.35378,0.202048,2.0,2.0,2.0
1697541437.551456,0.030154,0.353789,0.202053,2.0,2.0,2.0
1697541437.562136,0.030177,0.353797,0.202058,2.0,2.0,2.0
1697541437.571733,0.030201,0.353805,0.202062,2.0,2.0,2.0
1697541437.581843,0.030225,0.353813,0.202067,2.0,2.0,2.0
1697541437.591901,0.030249,0.353822,0.202072,2.0,2.0,2.0
1697541437.602051,0.030273,0.35383,0.202076,2.0,2.0,2.0
1697541437.611902,0.030298,0.353838,0.202081,2.0,2.0,2.0
1697541437.621993,0.030323,0.353846,0.202085,2.0,2.0,2.0
1697541437.631711,0.030347,0.353853,0.202089,2.0,2.0,2.0
1697541437.642725,0.030372,0.353861,0.202094,2.0,2.0,2.0
1697541437.65195,0.030397,0.353869,0.202098,2.0,2.0,2.0
1697541437.66252,0.030422,0.353876,0.202102,2.0,2.0,2.0
1697541437.671582,0.030447,0.353884,0.202106,2.0,2.0,2.0
1697541437.681988,0.030472,0.353891,0.202109,2.0,2.0,2.0
1697541437.69141,0.030497,0.353898,0.202113,2.0,2.0,2.0
1697541437.701975,0.030522,0.353905,0.202117,2.0,2.0,2.0
1697541437.711747,0.030547,0.353912,0.20212,2.0,2.0,2.0
1697541437.72146,0.030572,0.353919,0.202124,2.0,2.0,2.0
1697541437.731858,0.030596,0.353926,0.202127,2.0,2.0,2.0
1697541437.741694,0.030621,0.353933,0.202131,2.0,2.0,2.0
1697541437.752025,0.030646,0.353939,0.202134,2.0,2.0,2.0
1697541437.762011,0.03067,0.353946,0.202138,2.0,2.0,2.0
1697541437.771879,0.030695,0.353952,0.202141,2.0,2.0,2.0
1697541437.782439,0.030719,0.353959,0.202144,2.0,2.0,2.0
1697541437.79104,0.030743,0.353965,0.202148,2.0,2.0,2.0
1697541437.801433,0.030768,0.353971,0.202151,2.0,2.0,2.0
1697541437.811998,0.030791,0.353977,0.202154,2.0,2.0,2.0
1697541437.821368,0.030815,0.353983,0.202157,2.0,2.0,2.0
1697541437.83186,0.030839,0.353989,0.202159,2.0,2.0,2.0
1697541437.842504,0.030863,0.353995,0.202162,2.0,2.0,2.0
1697541437.851752,0.030886,0.354001,0.202165,2.0,2.0,2.0
1697541437.862884,0.030909,0.354006,0.202168,2.0,2.0,2.0
1697541437.872877,0.030932,0.354012,0.202171,2.0,2.0,2.0
1697541437.882121,0.030955,0.354017,0.202173,2.0,2.0,2.0
1697541437.892309,0.030978,0.354023,0.202176,2.0,2.0,2.0
1697541437.903689,0.031001,0.354028,0.202178,2.0,2.0,2.0
1697541437.911714,0.031023,0.354033,0.202181,2.0,2.0,2.0
1697541437.921965,0.031045,0.354038,0.202183,2.0,2.0,2.0
1697541437.933389,0.031067,0.354043,0.202185,2.0,2.0,2.0
1697541437.941975,0.031089,0.354047,0.202187,2.0,2.0,2.0
1697541437.951959,0.031111,0.354051,0.20219,2.0,2.0,2.0
1697541437.962189,0.031133,0.354056,0.202192,2.0,2.0,2.0
1697541437.972956,0.031155,0.354061,0.202194,2.0,2.0,2.0
1697541437.981791,0.031176,0.354065,0.202196,2.0,2.0,2.0
1697541437.992334,0.031197,0.354069,0.202199,2.0,2.0,2.0
1697541438.002243,0.031218,0.354073,0.202201,2.0,2.0,2.0
1697541438.01175,0.031239,0.354078,0.202203,2.0,2.0,2.0
1697541438.022128,0.03126,0.354082,0.202205,2.0,2.0,2.0
1697541438.031878,0.03128,0.354086,0.202207,2.0,2.0,2.0
1697541438.042092,0.0313,0.35409,0.202209,2.0,2.0,2.0
1697541438.051977,0.031321,0.354094,0.202211,2.0,2.0,2.0
1697541438.062083,0.031341,0.354098,0.202212,2.0,2.0,2.0
1697541438.071772,0.031361,0.354102,0.202214,2.0,2.0,2.0
1697541438.082318,0.03138,0.354106,0.202216,2.0,2.0,2.0
1697541438.091836,0.0314,0.354109,0.202218,2.0,2.0,2.0
1697541438.10201,0.031419,0.354113,0.202219,2.0,2.0,2.0
1697541438.111978,0.031438,0.354117,0.202221,2.0,2.0,2.0
1697541438.121851,0.031457,0.35412,0.202222,2.0,2.0,2.0
1697541438.131895,0.031475,0.354124,0.202224,2.0,2.0,2.0
1697541438.142173,0.031494,0.354127,0.202225,2.0,2.0,2.0
1697541438.151572,0.031512,0.354131,0.202227,2.0,2.0,2.0
1697541438.161584,0.03153,0.354134,0.202228,2.0,2.0,2.0
1697541438.171916,0.031548,0.354137,0.20223,2.0,2.0,2.0
1697541438.181691,0.031566,0.354141,0.202231,2.0,2.0,2.0
1697541438.195199,0.031583,0.354144,0.202233,2.0,2.0,2.0
1697541438.202416,0.031601,0.354147,0.202234,2.0,2.0,2.0
1697541438.212898,0.031618,0.354151,0.202236,2.0,2.0,2.0
1697541438.22172,0.031635,0.354154,0.202237,2.0,2.0,2.0
1697541438.231987,0.031651,0.354157,0.202238,2.0,2.0,2.0
1697541438.243184,0.031668,0.35416,0.20224,2.0,2.0,2.0
1697541438.252254,0.031683,0.354162,0.202241,2.0,2.0,2.0
1697541438.262158,0.031699,0.354165,0.202243,2.0,2.0,2.0
1697541438.2726,0.031714,0.354168,0.202244,2.0,2.0,2.0
1697541438.282122,0.031731,0.354171,0.202246,2.0,2.0,2.0
1697541438.291768,0.031747,0.354173,0.202248,2.0,2.0,2.0
1697541438.303249,0.031763,0.354176,0.202249,2.0,2.0,2.0
1697541438.312059,0.031778,0.354178,0.202249,2.0,2.0,2.0
1697541438.321912,0.031793,0.354181,0.202251,2.0,2.0,2.0
1697541438.333262,0.031807,0.354183,0.202251,2.0,2.0,2.0
1697541438.342209,0.031821,0.354185,0.202252,2.0,2.0,2.0
1697541438.352247,0.031835,0.354187,0.202253,2.0,2.0,2.0
1697541438.363014,0.031851,0.354191,0.202255,2.0,2.0,2.0
1697541438.371503,0.031865,0.354191,0.202256,2.0,2.0,2.0
1697541438.382273,0.031878,0.354194,0.202258,2.0,2.0,2.0
1697541438.392597,0.031892,0.354195,0.20226,2.0,2.0,2.0
1697541438.401456,0.031906,0.354198,0.202261,2.0,2.0,2.0
1697541438.41197,0.031918,0.3542,0.202261,2.0,2.0,2.0
1697541438.421978,0.03193,0.354202,0.202259,2.0,2.0,2.0
1697541438.43182,0.031942,0.354204,0.202259,2.0,2.0,2.0
1697541438.441877,0.031954,0.354206,0.202258,2.0,2.0,2.0
1697541438.451558,0.031966,0.354208,0.202258,2.0,2.0,2.0
1697541438.461827,0.031978,0.35421,0.202259,2.0,2.0,2.0
1697541438.471764,0.03199,0.354212,0.202259,2.0,2.0,2.0
1697541438.481988,0.032002,0.354214,0.202261,2.0,2.0,2.0
1697541438.491466,0.032014,0.354216,0.202262,2.0,2.0,2.0
1697541438.502011,0.032026,0.354218,0.202263,2.0,2.0,2.0
1697541438.512638,0.032038,0.35422,0.202264,2.0,2.0,2.0
1697541438.521905,0.03205,0.354222,0.202265,2.0,2.0,2.0
1697541438.531558,0.032061,0.354224,0.202266,2.0,2.0,2.0
1697541438.541973,0.032072,0.354226,0.202267,2.0,2.0,2.0
1697541438.55176,0.032084,0.354228,0.202268,2.0,2.0,2.0
1697541438.561208,0.032096,0.35423,0.202268,2.0,2.0,2.0
1697541438.571601,0.032107,0.354231,0.202268,2.0,2.0,2.0
1697541438.582273,0.032117,0.354233,0.202268,2.0,2.0,2.0
1697541438.59192,0.032127,0.354235,0.202268,2.0,2.0,2.0
1697541438.601841,0.032136,0.354237,0.202268,2.0,2.0,2.0
1697541438.612276,0.032144,0.354239,0.202268,2.0,2.0,2.0
1697541438.621406,0.032153,0.35424,0.202268,2.0,2.0,2.0
1697541438.631691,0.032162,0.354242,0.202267,2.0,2.0,2.0
1697541438.64273,0.032171,0.354244,0.202266,2.0,2.0,2.0
1697541438.651818,0.03218,0.354245,0.202266,2.0,2.0,2.0
1697541438.662052,0.032188,0.354247,0.202266,2.0,2.0,2.0
1697541438.672296,0.032197,0.354248,0.202266,2.0,2.0,2.0
1697541438.681924,0.032205,0.35425,0.202266,2.0,2.0,2.0
1697541438.692119,0.032213,0.354251,0.202265,2.0,2.0,2.0
1697541438.703275,0.032222,0.354252,0.202265,2.0,2.0,2.0
1697541438.712204,0.03223,0.354254,0.202264,2.0,2.0,2.0
1697541438.722147,0.032237,0.354255,0.202264,2.0,2.0,2.0
1697541438.733516,0.032245,0.354256,0.202264,2.0,2.0,2.0
1697541438.741876,0.032252,0.354257,0.202264,2.0,2.0,2.0
1697541438.760397,0.032258,0.354259,0.202264,2.0,2.0,2.0
1697541438.764329,0.032265,0.35426,0.202264,2.0,2.0,2.0
1697541438.772142,0.032272,0.354261,0.202263,2.0,2.0,2.0
1697541438.78263,0.032279,0.354262,0.202261,2.0,2.0,2.0
1697541438.791676,0.032286,0.354263,0.20226,2.0,2.0,2.0
1697541438.801859,0.032292,0.354264,0.202259,2.0,2.0,2.0
1697541438.812228,0.032298,0.354266,0.202259,2.0,2.0,2.0
1697541438.821952,0.032304,0.354267,0.202259,2.0,2.0,2.0
1697541438.831864,0.03231,0.354268,0.202259,2.0,2.0,2.0
1697541438.842087,0.032316,0.354269,0.202259,2.0,2.0,2.0
1697541438.852043,0.032322,0.35427,0.202258,2.0,2.0,2.0
1697541438.861683,0.032327,0.354271,0.202258,2.0,2.0,2.0
1697541438.871901,0.032332,0.354272,0.202258,2.0,2.0,2.0
1697541438.881862,0.032337,0.354273,0.202258,2.0,2.0,2.0
1697541438.892469,0.032342,0.354274,0.202257,2.0,2.0,2.0
1697541438.901377,0.032347,0.354275,0.202257,2.0,2.0,2.0
1697541438.911656,0.032353,0.354276,0.202256,2.0,2.0,2.0
1697541438.92148,0.032358,0.354277,0.202255,2.0,2.0,2.0
1697541438.931908,0.032363,0.354278,0.202254,2.0,2.0,2.0
1697541438.941885,0.032368,0.354279,0.202253,2.0,2.0,2.0
1697541438.951708,0.032372,0.35428,0.202252,2.0,2.0,2.0
1697541438.961687,0.032376,0.354282,0.202251,2.0,2.0,2.0
1697541438.972409,0.03238,0.354282,0.20225,2.0,2.0,2.0
1697541438.981589,0.032384,0.354283,0.202248,2.0,2.0,2.0
1697541438.991638,0.032389,0.354284,0.202247,2.0,2.0,2.0
1697541439.001859,0.032393,0.354285,0.202245,2.0,2.0,2.0
1697541439.012166,0.032397,0.354286,0.202244,2.0,2.0,2.0
1697541439.021947,0.0324,0.354286,0.202243,2.0,2.0,2.0
1697541439.031462,0.032404,0.354287,0.202242,2.0,2.0,2.0
1697541439.042871,0.032408,0.354288,0.202241,2.0,2.0,2.0
1697541439.051691,0.032412,0.354289,0.20224,2.0,2.0,2.0
1697541439.062121,0.032416,0.354289,0.20224,2.0,2.0,2.0
1697541439.072506,0.032419,0.35429,0.20224,2.0,2.0,2.0
1697541439.082096,0.032423,0.354291,0.20224,2.0,2.0,2.0
1697541439.09172,0.032426,0.354292,0.20224,2.0,2.0,2.0
1697541439.102815,0.032429,0.354292,0.20224,2.0,2.0,2.0
1697541439.11195,0.032432,0.354293,0.20224,2.0,2.0,2.0
1697541439.121766,0.032435,0.354294,0.202239,2.0,2.0,2.0
1697541439.132881,0.032438,0.354294,0.202238,2.0,2.0,2.0
1697541439.14185,0.032441,0.354295,0.202237,2.0,2.0,2.0
1697541439.151863,0.032444,0.354296,0.202236,2.0,2.0,2.0
1697541439.1634,0.032447,0.354296,0.202235,2.0,2.0,2.0
1697541439.171537,0.032449,0.354297,0.202233,2.0,2.0,2.0
1697541439.182183,0.032451,0.354298,0.202232,2.0,2.0,2.0
1697541439.192058,0.032453,0.354299,0.20223,2.0,2.0,2.0
1697541439.201883,0.032455,0.354299,0.202229,2.0,2.0,2.0
1697541439.21192,0.032456,0.3543,0.202227,2.0,2.0,2.0
1697541439.221873,0.032457,0.354301,0.202226,2.0,2.0,2.0
1697541439.231375,0.032459,0.354301,0.202225,2.0,2.0,2.0
1697541439.242245,0.032461,0.354302,0.202224,2.0,2.0,2.0
1697541439.251961,0.032463,0.354302,0.202224,2.0,2.0,2.0
1697541439.262092,0.032466,0.354303,0.202223,2.0,2.0,2.0
1697541439.272228,0.032468,0.354304,0.202223,2.0,2.0,2.0
1697541439.282351,0.03247,0.354304,0.202222,2.0,2.0,2.0
1697541439.291777,0.032472,0.354305,0.202222,2.0,2.0,2.0
1697541439.302244,0.032473,0.354306,0.202221,2.0,2.0,2.0
1697541439.311867,0.032475,0.354307,0.20222,2.0,2.0,2.0
1697541439.322587,0.032476,0.354307,0.20222,2.0,2.0,2.0
1697541439.331439,0.032478,0.354308,0.202219,2.0,2.0,2.0
1697541439.342198,0.032479,0.354309,0.202219,2.0,2.0,2.0
1697541439.351739,0.03248,0.354309,0.202218,2.0,2.0,2.0
1697541439.362069,0.032481,0.35431,0.202218,2.0,2.0,2.0
1697541439.37194,0.032483,0.354311,0.202218,2.0,2.0,2.0
1697541439.382116,0.032484,0.354312,0.202217,2.0,2.0,2.0
1697541439.391844,0.032485,0.354313,0.202217,2.0,2.0,2.0
1697541439.401869,0.032486,0.354314,0.202216,2.0,2.0,2.0
1697541439.41223,0.032487,0.354314,0.202215,2.0,2.0,2.0
1697541439.421614,0.032488,0.354315,0.202214,2.0,2.0,2.0
1697541439.433746,0.032488,0.354316,0.202213,2.0,2.0,2.0
1697541439.442758,0.032488,0.354316,0.202213,2.0,2.0,2.0
1697541439.452039,0.032489,0.354317,0.202212,2.0,2.0,2.0
1697541439.462482,0.03249,0.354318,0.202212,2.0,2.0,2.0
1697541439.473315,0.032491,0.354318,0.202211,2.0,2.0,2.0
1697541439.481794,0.032492,0.354319,0.20221,2.0,2.0,2.0
1697541439.492025,0.032493,0.35432,0.20221,2.0,2.0,2.0
1697541439.502754,0.032493,0.35432,0.20221,2.0,2.0,2.0
1697541439.511521,0.032494,0.354321,0.20221,2.0,2.0,2.0
1697541439.522382,0.032494,0.354321,0.202209,2.0,2.0,2.0
1697541439.532839,0.032495,0.354322,0.202209,2.0,2.0,2.0
1697541439.541598,0.032496,0.354322,0.202209,2.0,2.0,2.0
1697541439.551653,0.032496,0.354323,0.202209,2.0,2.0,2.0
1697541439.563721,0.032497,0.354324,0.202209,2.0,2.0,2.0
1697541439.571851,0.032498,0.354325,0.202209,2.0,2.0,2.0
1697541439.582495,0.032498,0.354325,0.202208,2.0,2.0,2.0
1697541439.593305,0.032498,0.354326,0.202208,2.0,2.0,2.0
1697541439.601928,0.032498,0.354326,0.202207,2.0,2.0,2.0
1697541439.611799,0.032499,0.354327,0.202207,2.0,2.0,2.0
1697541439.622088,0.032499,0.354327,0.202206,2.0,2.0,2.0
1697541439.63167,0.0325,0.354328,0.202206,2.0,2.0,2.0
1697541439.641638,0.0325,0.354328,0.202205,2.0,2.0,2.0
1697541439.652377,0.0325,0.354329,0.202205,2.0,2.0,2.0
1697541439.66228,0.032501,0.35433,0.202205,2.0,2.0,2.0
1697541439.671641,0.032501,0.35433,0.202205,2.0,2.0,2.0
1697541439.682366,0.032501,0.354331,0.202205,2.0,2.0,2.0
1697541439.692185,0.032501,0.354331,0.202204,2.0,2.0,2.0
1697541439.701828,0.0325,0.354332,0.202203,2.0,2.0,2.0
1697541439.711632,0.0325,0.354332,0.202203,2.0,2.0,2.0
1697541439.722058,0.0325,0.354333,0.202203,2.0,2.0,2.0
1697541439.731981,0.0325,0.354333,0.202203,2.0,2.0,2.0
1697541439.742251,0.0325,0.354334,0.202203,2.0,2.0,2.0
1697541439.751611,0.0325,0.354334,0.202203,2.0,2.0,2.0
1697541439.761975,0.0325,0.354334,0.202202,2.0,2.0,2.0
1697541439.771936,0.0325,0.354335,0.202202,2.0,2.0,2.0
1697541439.781984,0.0325,0.354335,0.202202,2.0,2.0,2.0
1697541439.791704,0.0325,0.354336,0.202203,2.0,2.0,2.0
1697541439.802209,0.0325,0.354336,0.202203,2.0,2.0,2.0
1697541439.812103,0.0325,0.354337,0.202203,2.0,2.0,2.0
1697541439.821667,0.0325,0.354337,0.202203,2.0,2.0,2.0
1697541439.831908,0.0325,0.354337,0.202203,2.0,2.0,2.0
1697541439.842775,0.0325,0.354338,0.202203,2.0,2.0,2.0
1697541439.851758,0.0325,0.354338,0.202203,2.0,2.0,2.0
1697541439.862101,0.0325,0.354339,0.202203,2.0,2.0,2.0
1697541439.872035,0.0325,0.354339,0.202203,2.0,2.0,2.0
1697541439.881824,0.0325,0.354339,0.202202,2.0,2.0,2.0
1697541439.892025,0.032501,0.35434,0.202203,2.0,2.0,2.0
1697541439.902707,0.032501,0.35434,0.202203,2.0,2.0,2.0
1697541439.911641,0.032501,0.354341,0.202203,2.0,2.0,2.0
1697541439.922005,0.032501,0.354341,0.202203,2.0,2.0,2.0
1697541439.933195,0.032501,0.354341,0.202203,2.0,2.0,2.0
1697541439.941599,0.032501,0.354342,0.202203,2.0,2.0,2.0
1697541439.95207,0.032501,0.354342,0.202203,2.0,2.0,2.0
1697541439.963278,0.032501,0.354342,0.202203,2.0,2.0,2.0
1697541439.972189,0.032501,0.354343,0.202202,2.0,2.0,2.0
1697541439.982575,0.0325,0.354343,0.202202,2.0,2.0,2.0
1697541439.992114,0.0325,0.354343,0.202202,2.0,2.0,2.0
1697541440.002371,0.032499,0.354344,0.202202,2.0,2.0,2.0
1697541440.01155,0.032499,0.354344,0.202202,2.0,2.0,2.0
1697541440.02155,0.0325,0.354344,0.202203,2.0,2.0,2.0
1697541440.031749,0.0325,0.354345,0.202204,2.0,2.0,2.0
1697541440.04189,0.032501,0.354345,0.202204,2.0,2.0,2.0
1697541440.052219,0.032501,0.354345,0.202205,2.0,2.0,2.0
1697541440.062368,0.032502,0.354345,0.202205,2.0,2.0,2.0
1697541440.071641,0.032502,0.354345,0.202205,2.0,2.0,2.0
1697541440.081915,0.032503,0.354346,0.202205,2.0,2.0,2.0
1697541440.091518,0.032503,0.354346,0.202205,2.0,2.0,2.0
1697541440.102299,0.032504,0.354346,0.202205,2.0,2.0,2.0
1697541440.111988,0.032504,0.354347,0.202205,2.0,2.0,2.0
1697541440.121836,0.032504,0.354347,0.202205,2.0,2.0,2.0
1697541440.131845,0.032504,0.354347,0.202205,2.0,2.0,2.0
1697541440.142158,0.032504,0.354347,0.202205,2.0,2.0,2.0
1697541440.151949,0.032503,0.354348,0.202205,2.0,2.0,2.0
1697541440.162012,0.032503,0.354348,0.202205,2.0,2.0,2.0
1697541440.171728,0.032504,0.354348,0.202205,2.0,2.0,2.0
1697541440.182683,0.032504,0.354348,0.202205,2.0,2.0,2.0
1697541440.191681,0.032504,0.354349,0.202205,2.0,2.0,2.0
1697541440.202069,0.032504,0.354349,0.202205,2.0,2.0,2.0
1697541440.21154,0.032504,0.354349,0.202205,2.0,2.0,2.0
1697541440.221912,0.032504,0.35435,0.202205,2.0,2.0,2.0
1697541440.231614,0.032504,0.35435,0.202205,2.0,2.0,2.0
1697541440.242132,0.032504,0.35435,0.202205,2.0,2.0,2.0
1697541440.251465,0.032504,0.354351,0.202206,2.0,2.0,2.0
1697541440.262149,0.032504,0.354351,0.202206,2.0,2.0,2.0
1697541440.272474,0.032503,0.354351,0.202206,2.0,2.0,2.0
1697541440.281375,0.032503,0.354351,0.202206,2.0,2.0,2.0
1697541440.291572,0.032503,0.354352,0.202206,2.0,2.0,2.0
1697541440.302616,0.032503,0.354352,0.202206,2.0,2.0,2.0
1697541440.311635,0.032503,0.354352,0.202206,2.0,2.0,2.0
1697541440.321829,0.032503,0.354352,0.202206,2.0,2.0,2.0
1697541440.332451,0.032503,0.354353,0.202206,2.0,2.0,2.0
1697541440.341588,0.032503,0.354353,0.202206,2.0,2.0,2.0
1697541440.351458,0.032503,0.354353,0.202206,2.0,2.0,2.0
1697541440.362891,0.032503,0.354353,0.202206,2.0,2.0,2.0
1697541440.370873,0.032503,0.354354,0.202205,2.0,2.0,2.0
1697541440.381843,0.032503,0.354354,0.202205,2.0,2.0,2.0
1697541440.393451,0.032503,0.354354,0.202205,2.0,2.0,2.0
1697541440.401634,0.032503,0.354354,0.202206,2.0,2.0,2.0
1697541440.412519,0.032504,0.354354,0.202206,2.0,2.0,2.0
1697541440.42239,0.032503,0.354355,0.202206,2.0,2.0,2.0
1697541440.432558,0.032503,0.354355,0.202206,2.0,2.0,2.0
1697541440.441853,0.032504,0.354355,0.202206,2.0,2.0,2.0
1697541440.452235,0.032504,0.354355,0.202206,2.0,2.0,2.0
1697541440.461772,0.032503,0.354355,0.202206,2.0,2.0,2.0
1697541440.471827,0.032503,0.354356,0.202206,2.0,2.0,2.0
1697541440.481974,0.032503,0.354356,0.202206,2.0,2.0,2.0
1697541440.492094,0.032503,0.354356,0.202206,2.0,2.0,2.0
1697541440.502488,0.032503,0.354356,0.202206,2.0,2.0,2.0
1697541440.512172,0.032503,0.354357,0.202206,2.0,2.0,2.0
1697541440.521856,0.032502,0.354357,0.202207,2.0,2.0,2.0
1697541440.531599,0.032502,0.354357,0.202207,2.0,2.0,2.0
1697541440.54218,0.032502,0.354358,0.202207,2.0,2.0,2.0
1697541440.551642,0.032503,0.354358,0.202207,2.0,2.0,2.0
1697541440.561851,0.032503,0.354358,0.202207,2.0,2.0,2.0
1697541440.571725,0.032503,0.354358,0.202207,2.0,2.0,2.0
1697541440.581692,0.032503,0.354358,0.202207,2.0,2.0,2.0
1697541440.592308,0.032503,0.354358,0.202207,2.0,2.0,2.0
1697541440.602078,0.032503,0.354359,0.202207,2.0,2.0,2.0
1697541440.611736,0.032503,0.354359,0.202207,2.0,2.0,2.0
1697541440.622384,0.032503,0.354359,0.202207,2.0,2.0,2.0
1697541440.63162,0.032503,0.35436,0.202207,2.0,2.0,2.0
1697541440.641891,0.032503,0.354359,0.202206,2.0,2.0,2.0
1697541440.651458,0.032503,0.35436,0.202206,2.0,2.0,2.0
1697541440.661835,0.032503,0.35436,0.202206,2.0,2.0,2.0
1697541440.672557,0.032503,0.35436,0.202206,2.0,2.0,2.0
1697541440.681529,0.032503,0.354361,0.202206,2.0,2.0,2.0
1697541440.692083,0.032504,0.354361,0.202206,2.0,2.0,2.0
1697541440.70222,0.032503,0.354361,0.202206,2.0,2.0,2.0
1697541440.711786,0.032503,0.354361,0.202206,2.0,2.0,2.0
1697541440.72213,0.032503,0.354361,0.202207,2.0,2.0,2.0
1697541440.732405,0.032503,0.354362,0.202207,2.0,2.0,2.0
1697541440.742037,0.032503,0.354362,0.202207,2.0,2.0,2.0
1697541440.751601,0.032503,0.354362,0.202207,2.0,2.0,2.0
1697541440.763107,0.032503,0.354363,0.202207,2.0,2.0,2.0
1697541440.771726,0.032503,0.354363,0.202207,2.0,2.0,2.0
1697541440.782192,0.032503,0.354363,0.202207,2.0,2.0,2.0
1697541440.792783,0.032503,0.354363,0.202207,2.0,2.0,2.0
1697541440.801854,0.032503,0.354363,0.202207,2.0,2.0,2.0
1697541440.811774,0.032503,0.354364,0.202207,2.0,2.0,2.0
1697541440.823105,0.032503,0.354364,0.202207,2.0,2.0,2.0
1697541440.831923,0.032503,0.354364,0.202207,2.0,2.0,2.0
1697541440.84183,0.032503,0.354364,0.202207,2.0,2.0,2.0
1697541440.851794,0.032503,0.354364,0.202207,2.0,2.0,2.0
1697541440.861768,0.032503,0.354365,0.202207,2.0,2.0,2.0
1697541440.872363,0.032504,0.354365,0.202207,2.0,2.0,2.0
1697541440.882174,0.032504,0.354365,0.202207,2.0,2.0,2.0
