time,1_x,1_y,1_z,control_pressure_0,control_pressure_1,control_pressure_2
1697537253.612156,0.032978,0.353032,0.202238,2.0,2.0,2.0
1697537253.622393,0.032948,0.353036,0.202194,2.0,2.0,2.0
1697537253.631634,0.03292,0.353041,0.202147,2.0,2.0,2.0
1697537253.642807,0.032891,0.353045,0.202098,2.0,2.0,2.0
1697537253.652668,0.032863,0.353051,0.202046,2.0,2.0,2.0
1697537253.661947,0.032835,0.353056,0.201992,2.0,2.0,2.0
1697537253.672281,0.032808,0.353062,0.201935,2.0,2.0,2.0
1697537253.682949,0.032781,0.353068,0.201877,2.0,2.0,2.0
1697537253.69217,0.032755,0.353074,0.201816,2.0,2.0,2.0
1697537253.702331,0.03273,0.35308,0.201755,2.0,2.0,2.0
1697537253.712204,0.032706,0.353087,0.201691,2.0,2.0,2.0
1697537253.722392,0.032683,0.353094,0.201627,2.0,2.0,2.0
1697537253.732144,0.032661,0.353101,0.20156,2.0,2.0,2.0
1697537253.742145,0.03264,0.353109,0.201493,2.0,2.0,2.0
1697537253.752139,0.03262,0.353118,0.201425,2.0,2.0,2.0
1697537253.76256,0.032601,0.353126,0.201356,2.0,2.0,2.0
1697537253.772356,0.032583,0.353135,0.201287,2.0,2.0,2.0
1697537253.782072,0.032566,0.353145,0.201219,2.0,2.0,2.0
1697537253.792277,0.03255,0.353154,0.201151,2.0,2.0,2.0
1697537253.802394,0.032535,0.353164,0.201083,2.0,2.0,2.0
1697537253.812025,0.032522,0.353174,0.201017,2.0,2.0,2.0
1697537253.822227,0.032509,0.353184,0.200951,2.0,2.0,2.0
1697537253.832228,0.032497,0.353194,0.200885,2.0,2.0,2.0
1697537253.842422,0.032486,0.353205,0.200822,2.0,2.0,2.0
1697537253.852222,0.032475,0.353216,0.200759,2.0,2.0,2.0
1697537253.862228,0.032465,0.353227,0.200699,2.0,2.0,2.0
1697537253.872215,0.032456,0.353238,0.20064,2.0,2.0,2.0
1697537253.882354,0.032448,0.353249,0.200584,2.0,2.0,2.0
1697537253.892484,0.03244,0.353261,0.200529,2.0,2.0,2.0
1697537253.902538,0.032433,0.353272,0.200476,2.0,2.0,2.0
1697537253.912175,0.032427,0.353283,0.200425,2.0,2.0,2.0
1697537253.922155,0.032421,0.353295,0.200376,2.0,2.0,2.0
1697537253.932152,0.032415,0.353306,0.20033,2.0,2.0,2.0
1697537253.942235,0.03241,0.353318,0.200286,2.0,2.0,2.0
1697537253.952077,0.032406,0.35333,0.200245,2.0,2.0,2.0
1697537253.962286,0.032402,0.353342,0.200206,2.0,2.0,2.0
1697537253.972332,0.032398,0.353354,0.200169,2.0,2.0,2.0
1697537253.982625,0.032395,0.353366,0.200134,2.0,2.0,2.0
1697537253.992286,0.032392,0.353378,0.200102,2.0,2.0,2.0
1697537254.002275,0.032389,0.353391,0.200072,2.0,2.0,2.0
1697537254.012336,0.032386,0.353403,0.200045,2.0,2.0,2.0
1697537254.022478,0.032384,0.353415,0.200019,2.0,2.0,2.0
1697537254.031662,0.032383,0.353428,0.199997,2.0,2.0,2.0
1697537254.041944,0.032382,0.35344,0.199976,2.0,2.0,2.0
1697537254.053084,0.032381,0.353452,0.199956,2.0,2.0,2.0
1697537254.062267,0.032379,0.353465,0.199939,2.0,2.0,2.0
1697537254.072361,0.032379,0.353477,0.199925,2.0,2.0,2.0
1697537254.082449,0.032378,0.353489,0.199912,2.0,2.0,2.0
1697537254.092139,0.032378,0.353501,0.199901,2.0,2.0,2.0
1697537254.10225,0.032377,0.353513,0.199892,2.0,2.0,2.0
1697537254.112927,0.032377,0.353525,0.199885,2.0,2.0,2.0
1697537254.121749,0.032377,0.353537,0.19988,2.0,2.0,2.0
1697537254.132418,0.032377,0.353549,0.199876,2.0,2.0,2.0
1697537254.142671,0.032377,0.353561,0.199873,2.0,2.0,2.0
1697537254.152703,0.032378,0.353573,0.199872,2.0,2.0,2.0
1697537254.162516,0.032378,0.353585,0.199872,2.0,2.0,2.0
1697537254.17277,0.032378,0.353596,0.199874,2.0,2.0,2.0
1697537254.182299,0.032379,0.353608,0.199877,2.0,2.0,2.0
1697537254.192553,0.03238,0.353619,0.199881,2.0,2.0,2.0
1697537254.202009,0.032381,0.353631,0.199886,2.0,2.0,2.0
1697537254.21223,0.032382,0.353642,0.199892,2.0,2.0,2.0
1697537254.221886,0.032383,0.353653,0.199899,2.0,2.0,2.0
1697537254.231714,0.032384,0.353664,0.199907,2.0,2.0,2.0
1697537254.242758,0.032385,0.353675,0.199916,2.0,2.0,2.0
1697537254.252861,0.032386,0.353686,0.199926,2.0,2.0,2.0
1697537254.26289,0.032388,0.353697,0.199937,2.0,2.0,2.0
1697537254.272762,0.03239,0.353708,0.199948,2.0,2.0,2.0
1697537254.282552,0.032391,0.353718,0.199961,2.0,2.0,2.0
1697537254.291962,0.032393,0.353729,0.199974,2.0,2.0,2.0
1697537254.302393,0.032395,0.353739,0.199988,2.0,2.0,2.0
1697537254.312103,0.032397,0.35375,0.200002,2.0,2.0,2.0
1697537254.322437,0.032399,0.35376,0.200017,2.0,2.0,2.0
1697537254.333084,0.032401,0.35377,0.200033,2.0,2.0,2.0
1697537254.342939,0.032403,0.35378,0.200049,2.0,2.0,2.0
1697537254.351687,0.032405,0.35379,0.200065,2.0,2.0,2.0
1697537254.362821,0.032407,0.353799,0.200082,2.0,2.0,2.0
1697537254.372303,0.032409,0.353809,0.200099,2.0,2.0,2.0
1697537254.382613,0.032412,0.353818,0.200117,2.0,2.0,2.0
1697537254.392425,0.032414,0.353828,0.200134,2.0,2.0,2.0
1697537254.402092,0.032416,0.353837,0.200152,2.0,2.0,2.0
1697537254.412116,0.032418,0.353846,0.200171,2.0,2.0,2.0
1697537254.422437,0.032421,0.353855,0.20019,2.0,2.0,2.0
1697537254.432363,0.032424,0.353864,0.200209,2.0,2.0,2.0
1697537254.442694,0.032426,0.353873,0.200229,2.0,2.0,2.0
1697537254.452432,0.032429,0.353882,0.200248,2.0,2.0,2.0
1697537254.462569,0.032431,0.35389,0.200268,2.0,2.0,2.0
1697537254.472564,0.032433,0.353899,0.200288,2.0,2.0,2.0
1697537254.482809,0.032436,0.353907,0.200308,2.0,2.0,2.0
1697537254.49271,0.032438,0.353916,0.200328,2.0,2.0,2.0
1697537254.50212,0.032441,0.353924,0.200348,2.0,2.0,2.0
1697537254.512655,0.032444,0.353932,0.200368,2.0,2.0,2.0
1697537254.521766,0.032446,0.35394,0.200389,2.0,2.0,2.0
1697537254.531861,0.032449,0.353948,0.20041,2.0,2.0,2.0
1697537254.54232,0.032451,0.353956,0.200431,2.0,2.0,2.0
1697537254.552247,0.032453,0.353964,0.200452,2.0,2.0,2.0
1697537254.562219,0.032456,0.353972,0.200472,2.0,2.0,2.0
1697537254.572176,0.032458,0.35398,0.200493,2.0,2.0,2.0
1697537254.582035,0.032461,0.353988,0.200514,2.0,2.0,2.0
1697537254.593164,0.032463,0.353996,0.200535,2.0,2.0,2.0
1697537254.602502,0.032465,0.354003,0.200556,2.0,2.0,2.0
1697537254.612631,0.032467,0.354011,0.200577,2.0,2.0,2.0
1697537254.622549,0.03247,0.354019,0.200598,2.0,2.0,2.0
1697537254.631963,0.032472,0.354026,0.200618,2.0,2.0,2.0
1697537254.642377,0.032474,0.354034,0.200639,2.0,2.0,2.0
1697537254.652961,0.032477,0.354041,0.200659,2.0,2.0,2.0
1697537254.662056,0.032479,0.354048,0.20068,2.0,2.0,2.0
1697537254.672184,0.032481,0.354055,0.200701,2.0,2.0,2.0
1697537254.682115,0.032483,0.354062,0.200722,2.0,2.0,2.0
1697537254.692785,0.032485,0.354069,0.200742,2.0,2.0,2.0
1697537254.702197,0.032487,0.354076,0.200763,2.0,2.0,2.0
1697537254.712259,0.032489,0.354083,0.200783,2.0,2.0,2.0
1697537254.722067,0.032491,0.354089,0.200802,2.0,2.0,2.0
1697537254.732271,0.032494,0.354096,0.200823,2.0,2.0,2.0
1697537254.741422,0.032496,0.354102,0.200843,2.0,2.0,2.0
1697537254.752951,0.032498,0.354108,0.200863,2.0,2.0,2.0
1697537254.762822,0.0325,0.354115,0.200883,2.0,2.0,2.0
1697537254.772865,0.032502,0.354121,0.200903,2.0,2.0,2.0
1697537254.781944,0.032504,0.354126,0.200923,2.0,2.0,2.0
1697537254.792616,0.032506,0.354132,0.200942,2.0,2.0,2.0
1697537254.802289,0.032508,0.354137,0.200962,2.0,2.0,2.0
1697537254.812696,0.032511,0.354143,0.200981,2.0,2.0,2.0
1697537254.825986,0.032513,0.354148,0.201,2.0,2.0,2.0
1697537254.831961,0.032515,0.354153,0.201019,2.0,2.0,2.0
1697537254.842011,0.032518,0.354158,0.201038,2.0,2.0,2.0
1697537254.852507,0.03252,0.354163,0.201056,2.0,2.0,2.0
1697537254.862027,0.032523,0.354168,0.201075,2.0,2.0,2.0
1697537254.872124,0.032525,0.354172,0.201093,2.0,2.0,2.0
1697537254.8821,0.032527,0.354177,0.201111,2.0,2.0,2.0
1697537254.892262,0.032529,0.354182,0.201128,2.0,2.0,2.0
1697537254.901918,0.032531,0.354186,0.201146,2.0,2.0,2.0
1697537254.912012,0.032533,0.354191,0.201163,2.0,2.0,2.0
1697537254.927423,0.032535,0.354195,0.20118,2.0,2.0,2.0
1697537254.932039,0.032537,0.3542,0.201197,2.0,2.0,2.0
1697537254.94222,0.032539,0.354204,0.201214,2.0,2.0,2.0
1697537254.951875,0.032541,0.354208,0.20123,2.0,2.0,2.0
1697537254.962313,0.032543,0.354212,0.201247,2.0,2.0,2.0
1697537254.972233,0.032545,0.354216,0.201263,2.0,2.0,2.0
1697537254.98227,0.032547,0.35422,0.201279,2.0,2.0,2.0
1697537254.992014,0.032549,0.354225,0.201295,2.0,2.0,2.0
1697537255.002991,0.03255,0.354229,0.201311,2.0,2.0,2.0
1697537255.012098,0.032552,0.354233,0.201327,2.0,2.0,2.0
1697537255.022275,0.032554,0.354237,0.201343,2.0,2.0,2.0
1697537255.032111,0.032555,0.35424,0.201359,2.0,2.0,2.0
1697537255.042637,0.032557,0.354245,0.201374,2.0,2.0,2.0
1697537255.052626,0.032558,0.354248,0.20139,2.0,2.0,2.0
1697537255.062198,0.03256,0.354252,0.201405,2.0,2.0,2.0
1697537255.072722,0.032561,0.354256,0.201421,2.0,2.0,2.0
1697537255.082577,0.032563,0.35426,0.201436,2.0,2.0,2.0
1697537255.092263,0.032564,0.354263,0.201452,2.0,2.0,2.0
1697537255.101772,0.032566,0.354267,0.201467,2.0,2.0,2.0
1697537255.112467,0.032567,0.35427,0.201482,2.0,2.0,2.0
1697537255.122917,0.032569,0.354274,0.201496,2.0,2.0,2.0
1697537255.132394,0.032571,0.354278,0.20151,2.0,2.0,2.0
1697537255.142251,0.032572,0.354281,0.201525,2.0,2.0,2.0
1697537255.151969,0.032574,0.354284,0.201539,2.0,2.0,2.0
1697537255.162288,0.032575,0.354288,0.201553,2.0,2.0,2.0
1697537255.172286,0.032577,0.354291,0.201567,2.0,2.0,2.0
1697537255.182097,0.032579,0.354295,0.201581,2.0,2.0,2.0
1697537255.192088,0.032581,0.354298,0.201594,2.0,2.0,2.0
1697537255.201722,0.032582,0.354302,0.201607,2.0,2.0,2.0
1697537255.212432,0.032584,0.354305,0.20162,2.0,2.0,2.0
1697537255.221946,0.032585,0.354308,0.201633,2.0,2.0,2.0
1697537255.232444,0.032587,0.354311,0.201646,2.0,2.0,2.0
1697537255.242054,0.032589,0.354314,0.201659,2.0,2.0,2.0
1697537255.252169,0.03259,0.354317,0.201672,2.0,2.0,2.0
1697537255.261977,0.032592,0.35432,0.201685,2.0,2.0,2.0
1697537255.272129,0.032593,0.354323,0.201697,2.0,2.0,2.0
1697537255.281839,0.032595,0.354325,0.201709,2.0,2.0,2.0
1697537255.292402,0.032596,0.354328,0.20172,2.0,2.0,2.0
1697537255.302213,0.032598,0.354331,0.201732,2.0,2.0,2.0
1697537255.31221,0.032599,0.354334,0.201745,2.0,2.0,2.0
1697537255.321605,0.0326,0.354336,0.201756,2.0,2.0,2.0
1697537255.331929,0.032602,0.354339,0.201768,2.0,2.0,2.0
1697537255.342449,0.032603,0.354341,0.201779,2.0,2.0,2.0
1697537255.352497,0.032604,0.354343,0.20179,2.0,2.0,2.0
1697537255.363233,0.032606,0.354346,0.201801,2.0,2.0,2.0
1697537255.372054,0.032607,0.354348,0.201811,2.0,2.0,2.0
1697537255.381702,0.032608,0.354351,0.201822,2.0,2.0,2.0
1697537255.392286,0.032609,0.354353,0.201833,2.0,2.0,2.0
1697537255.402769,0.03261,0.354355,0.201843,2.0,2.0,2.0
1697537255.411969,0.032612,0.354357,0.201853,2.0,2.0,2.0
1697537255.421999,0.032613,0.354359,0.201863,2.0,2.0,2.0
1697537255.432111,0.032614,0.354361,0.201873,2.0,2.0,2.0
1697537255.442154,0.032615,0.354364,0.201882,2.0,2.0,2.0
1697537255.452131,0.032616,0.354366,0.201892,2.0,2.0,2.0
1697537255.462271,0.032617,0.354367,0.201901,2.0,2.0,2.0
1697537255.472153,0.032618,0.354369,0.20191,2.0,2.0,2.0
1697537255.482236,0.032619,0.354371,0.20192,2.0,2.0,2.0
1697537255.492445,0.03262,0.354373,0.201929,2.0,2.0,2.0
1697537255.501861,0.032621,0.354375,0.201937,2.0,2.0,2.0
1697537255.512249,0.032622,0.354377,0.201946,2.0,2.0,2.0
1697537255.522007,0.032622,0.354379,0.201954,2.0,2.0,2.0
1697537255.532038,0.032623,0.35438,0.201962,2.0,2.0,2.0
1697537255.542844,0.032624,0.354382,0.201971,2.0,2.0,2.0
1697537255.552172,0.032624,0.354384,0.201979,2.0,2.0,2.0
1697537255.562385,0.032625,0.354385,0.201987,2.0,2.0,2.0
1697537255.571981,0.032626,0.354387,0.201995,2.0,2.0,2.0
1697537255.582089,0.032626,0.354388,0.202003,2.0,2.0,2.0
1697537255.592109,0.032627,0.35439,0.202011,2.0,2.0,2.0
1697537255.602478,0.032627,0.354391,0.202019,2.0,2.0,2.0
1697537255.612116,0.032628,0.354393,0.202026,2.0,2.0,2.0
1697537255.622197,0.032628,0.354394,0.202033,2.0,2.0,2.0
1697537255.63182,0.032629,0.354396,0.20204,2.0,2.0,2.0
1697537255.642109,0.032629,0.354397,0.202047,2.0,2.0,2.0
1697537255.652162,0.03263,0.354398,0.202054,2.0,2.0,2.0
1697537255.662308,0.03263,0.3544,0.202061,2.0,2.0,2.0
1697537255.671739,0.032631,0.354401,0.202068,2.0,2.0,2.0
1697537255.682485,0.032632,0.354402,0.202074,2.0,2.0,2.0
1697537255.692296,0.032632,0.354404,0.202081,2.0,2.0,2.0
1697537255.70335,0.032632,0.354405,0.202087,2.0,2.0,2.0
1697537255.712208,0.032633,0.354406,0.202093,2.0,2.0,2.0
1697537255.721228,0.032633,0.354408,0.202099,2.0,2.0,2.0
1697537255.73377,0.032633,0.354409,0.202105,2.0,2.0,2.0
1697537255.741355,0.032633,0.35441,0.202111,2.0,2.0,2.0
1697537255.751734,0.032634,0.354411,0.202117,2.0,2.0,2.0
1697537255.761783,0.032634,0.354413,0.202123,2.0,2.0,2.0
1697537255.77177,0.032634,0.354414,0.202128,2.0,2.0,2.0
1697537255.781921,0.032634,0.354415,0.202134,2.0,2.0,2.0
1697537255.792338,0.032635,0.354416,0.202139,2.0,2.0,2.0
1697537255.802668,0.032635,0.354418,0.202145,2.0,2.0,2.0
1697537255.812265,0.032635,0.354419,0.20215,2.0,2.0,2.0
1697537255.822353,0.032635,0.35442,0.202155,2.0,2.0,2.0
1697537255.83253,0.032635,0.354421,0.20216,2.0,2.0,2.0
1697537255.842978,0.032635,0.354423,0.202165,2.0,2.0,2.0
1697537255.85211,0.032635,0.354424,0.20217,2.0,2.0,2.0
1697537255.861619,0.032635,0.354425,0.202174,2.0,2.0,2.0
1697537255.872352,0.032635,0.354426,0.202179,2.0,2.0,2.0
1697537255.882535,0.032636,0.354427,0.202183,2.0,2.0,2.0
1697537255.892461,0.032636,0.354429,0.202187,2.0,2.0,2.0
1697537255.901762,0.032636,0.35443,0.202192,2.0,2.0,2.0
1697537255.912618,0.032636,0.354431,0.202196,2.0,2.0,2.0
1697537255.922126,0.032636,0.354432,0.2022,2.0,2.0,2.0
1697537255.933032,0.032636,0.354433,0.202204,2.0,2.0,2.0
1697537255.942553,0.032636,0.354434,0.202208,2.0,2.0,2.0
1697537255.952045,0.032636,0.354434,0.202212,2.0,2.0,2.0
1697537255.962,0.032636,0.354435,0.202215,2.0,2.0,2.0
1697537255.971964,0.032636,0.354436,0.202219,2.0,2.0,2.0
1697537255.98177,0.032636,0.354437,0.202222,2.0,2.0,2.0
1697537255.992277,0.032636,0.354438,0.202226,2.0,2.0,2.0
1697537256.002319,0.032636,0.354439,0.202229,2.0,2.0,2.0
1697537256.012542,0.032636,0.35444,0.202232,2.0,2.0,2.0
1697537256.021932,0.032636,0.354441,0.202236,2.0,2.0,2.0
1697537256.031955,0.032636,0.354441,0.202239,2.0,2.0,2.0
1697537256.042059,0.032635,0.354442,0.202242,2.0,2.0,2.0
1697537256.05177,0.032635,0.354443,0.202245,2.0,2.0,2.0
1697537256.062075,0.032635,0.354444,0.202248,2.0,2.0,2.0
1697537256.072657,0.032635,0.354445,0.202251,2.0,2.0,2.0
1697537256.081912,0.032635,0.354445,0.202254,2.0,2.0,2.0
1697537256.091959,0.032635,0.354446,0.202256,2.0,2.0,2.0
1697537256.101853,0.032634,0.354447,0.202259,2.0,2.0,2.0
1697537256.112519,0.032634,0.354447,0.202261,2.0,2.0,2.0
1697537256.121625,0.032634,0.354448,0.202263,2.0,2.0,2.0
1697537256.132241,0.032634,0.354449,0.202266,2.0,2.0,2.0
1697537256.142364,0.032634,0.35445,0.202267,2.0,2.0,2.0
1697537256.152489,0.032634,0.354451,0.202269,2.0,2.0,2.0
1697537256.162217,0.032634,0.354451,0.202271,2.0,2.0,2.0
1697537256.172238,0.032634,0.354452,0.202273,2.0,2.0,2.0
1697537256.181892,0.032634,0.354453,0.202275,2.0,2.0,2.0
1697537256.191885,0.032633,0.354453,0.202277,2.0,2.0,2.0
1697537256.201562,0.032633,0.354454,0.202279,2.0,2.0,2.0
1697537256.212759,0.032633,0.354455,0.202281,2.0,2.0,2.0
1697537256.222097,0.032633,0.354456,0.202282,2.0,2.0,2.0
1697537256.232511,0.032633,0.354456,0.202284,2.0,2.0,2.0
1697537256.242711,0.032633,0.354457,0.202285,2.0,2.0,2.0
1697537256.252381,0.032632,0.354458,0.202287,2.0,2.0,2.0
1697537256.261859,0.032632,0.354458,0.202288,2.0,2.0,2.0
1697537256.272147,0.032632,0.354459,0.20229,2.0,2.0,2.0
1697537256.282753,0.032632,0.35446,0.202291,2.0,2.0,2.0
1697537256.291739,0.032632,0.35446,0.202292,2.0,2.0,2.0
1697537256.30252,0.032632,0.354461,0.202293,2.0,2.0,2.0
1697537256.312118,0.032631,0.354462,0.202294,2.0,2.0,2.0
1697537256.323848,0.032631,0.354462,0.202296,2.0,2.0,2.0
1697537256.331635,0.032631,0.354463,0.202297,2.0,2.0,2.0
1697537256.342872,0.032631,0.354463,0.202298,2.0,2.0,2.0
1697537256.352009,0.032631,0.354464,0.202299,2.0,2.0,2.0
1697537256.361988,0.032631,0.354465,0.2023,2.0,2.0,2.0
1697537256.371614,0.03263,0.354466,0.202301,2.0,2.0,2.0
1697537256.381876,0.03263,0.354466,0.202302,2.0,2.0,2.0
1697537256.392367,0.03263,0.354467,0.202303,2.0,2.0,2.0
1697537256.401939,0.03263,0.354467,0.202303,2.0,2.0,2.0
1697537256.411993,0.03263,0.354468,0.202304,2.0,2.0,2.0
1697537256.422081,0.03263,0.354468,0.202305,2.0,2.0,2.0
1697537256.432067,0.03263,0.354469,0.202306,2.0,2.0,2.0
1697537256.441731,0.03263,0.354469,0.202307,2.0,2.0,2.0
1697537256.452261,0.03263,0.35447,0.202307,2.0,2.0,2.0
1697537256.462168,0.032629,0.354471,0.202308,2.0,2.0,2.0
1697537256.472611,0.032629,0.354471,0.202308,2.0,2.0,2.0
1697537256.482346,0.032629,0.354471,0.202309,2.0,2.0,2.0
1697537256.491541,0.032629,0.354472,0.20231,2.0,2.0,2.0
1697537256.501999,0.032629,0.354472,0.202311,2.0,2.0,2.0
1697537256.512429,0.032629,0.354473,0.202312,2.0,2.0,2.0
1697537256.522251,0.032628,0.354473,0.202312,2.0,2.0,2.0
1697537256.531971,0.032628,0.354474,0.202313,2.0,2.0,2.0
1697537256.542485,0.032628,0.354474,0.202313,2.0,2.0,2.0
1697537256.551954,0.032628,0.354475,0.202314,2.0,2.0,2.0
1697537256.561903,0.032628,0.354475,0.202315,2.0,2.0,2.0
1697537256.572178,0.032628,0.354475,0.202316,2.0,2.0,2.0
1697537256.582269,0.032628,0.354476,0.202317,2.0,2.0,2.0
1697537256.592335,0.032628,0.354476,0.202318,2.0,2.0,2.0
1697537256.601603,0.032628,0.354476,0.202318,2.0,2.0,2.0
1697537256.612633,0.032628,0.354476,0.202318,2.0,2.0,2.0
1697537256.62235,0.032628,0.354477,0.202317,2.0,2.0,2.0
1697537256.631238,0.032628,0.354477,0.202317,2.0,2.0,2.0
1697537256.642247,0.032628,0.354478,0.202317,2.0,2.0,2.0
1697537256.652712,0.032628,0.354478,0.202317,2.0,2.0,2.0
1697537256.662656,0.032628,0.354478,0.202318,2.0,2.0,2.0
1697537256.67164,0.032629,0.354479,0.202318,2.0,2.0,2.0
1697537256.682308,0.032629,0.354479,0.202318,2.0,2.0,2.0
1697537256.691977,0.032629,0.354479,0.202318,2.0,2.0,2.0
1697537256.701974,0.032628,0.35448,0.202318,2.0,2.0,2.0
1697537256.711592,0.032628,0.35448,0.202318,2.0,2.0,2.0
1697537256.722332,0.032628,0.35448,0.202319,2.0,2.0,2.0
1697537256.732093,0.032628,0.354481,0.202319,2.0,2.0,2.0
1697537256.742146,0.032628,0.354481,0.202319,2.0,2.0,2.0
1697537256.751936,0.032628,0.354482,0.202319,2.0,2.0,2.0
1697537256.761868,0.032628,0.354482,0.202319,2.0,2.0,2.0
1697537256.77177,0.032628,0.354482,0.202319,2.0,2.0,2.0
1697537256.782333,0.032628,0.354483,0.202319,2.0,2.0,2.0
1697537256.791798,0.032628,0.354483,0.20232,2.0,2.0,2.0
1697537256.80213,0.032627,0.354484,0.20232,2.0,2.0,2.0
1697537256.812001,0.032627,0.354484,0.20232,2.0,2.0,2.0
1697537256.822293,0.032627,0.354485,0.202321,2.0,2.0,2.0
1697537256.833227,0.032627,0.354485,0.202321,2.0,2.0,2.0
1697537256.842036,0.032627,0.354485,0.20232,2.0,2.0,2.0
1697537256.852342,0.032627,0.354486,0.202321,2.0,2.0,2.0
1697537256.862278,0.032627,0.354486,0.202321,2.0,2.0,2.0
1697537256.872204,0.032627,0.354487,0.202321,2.0,2.0,2.0
1697537256.881978,0.032627,0.354487,0.202321,2.0,2.0,2.0
1697537256.892015,0.032627,0.354487,0.202321,2.0,2.0,2.0
1697537256.90248,0.032627,0.354488,0.202321,2.0,2.0,2.0
1697537256.9123,0.032627,0.354488,0.202321,2.0,2.0,2.0
1697537256.921833,0.032627,0.354488,0.202321,2.0,2.0,2.0
1697537256.931997,0.032627,0.354488,0.202321,2.0,2.0,2.0
1697537256.942314,0.032627,0.354489,0.202321,2.0,2.0,2.0
1697537256.952389,0.032627,0.354489,0.202322,2.0,2.0,2.0
1697537256.962057,0.032627,0.354489,0.202322,2.0,2.0,2.0
1697537256.972618,0.032627,0.35449,0.202322,2.0,2.0,2.0
1697537256.982145,0.032627,0.35449,0.202322,2.0,2.0,2.0
1697537256.991925,0.032627,0.35449,0.202322,2.0,2.0,2.0
1697537257.002067,0.032627,0.354491,0.202322,2.0,2.0,2.0
1697537257.011463,0.032626,0.354491,0.202322,2.0,2.0,2.0
1697537257.022397,0.032626,0.354491,0.202322,2.0,2.0,2.0
1697537257.032138,0.032626,0.354492,0.202322,2.0,2.0,2.0
1697537257.04204,0.032626,0.354492,0.202323,2.0,2.0,2.0
1697537257.052419,0.032626,0.354492,0.202323,2.0,2.0,2.0
1697537257.06227,0.032626,0.354493,0.202323,2.0,2.0,2.0
1697537257.072062,0.032626,0.354493,0.202323,2.0,2.0,2.0
1697537257.082118,0.032626,0.354493,0.202323,2.0,2.0,2.0
1697537257.091757,0.032626,0.354494,0.202323,2.0,2.0,2.0
1697537257.102579,0.032626,0.354494,0.202323,2.0,2.0,2.0
1697537257.112425,0.032626,0.354494,0.202323,2.0,2.0,2.0
1697537257.122124,0.032626,0.354495,0.202323,2.0,2.0,2.0
1697537257.132009,0.032626,0.354495,0.202324,2.0,2.0,2.0
1697537257.142143,0.032626,0.354495,0.202324,2.0,2.0,2.0
1697537257.152388,0.032626,0.354496,0.202323,2.0,2.0,2.0
1697537257.161818,0.032626,0.354496,0.202323,2.0,2.0,2.0
1697537257.17169,0.032626,0.354497,0.202323,2.0,2.0,2.0
1697537257.182568,0.032626,0.354497,0.202323,2.0,2.0,2.0
1697537257.19215,0.032626,0.354497,0.202323,2.0,2.0,2.0
1697537257.202382,0.032626,0.354497,0.202324,2.0,2.0,2.0
1697537257.211736,0.032626,0.354498,0.202324,2.0,2.0,2.0
1697537257.222405,0.032626,0.354498,0.202324,2.0,2.0,2.0
1697537257.232168,0.032626,0.354498,0.202324,2.0,2.0,2.0
1697537257.242215,0.032626,0.354498,0.202323,2.0,2.0,2.0
1697537257.260829,0.032626,0.354499,0.202323,2.0,2.0,2.0
1697537257.262352,0.032626,0.354499,0.202323,2.0,2.0,2.0
1697537257.272043,0.032625,0.3545,0.202324,2.0,2.0,2.0
1697537257.282408,0.032625,0.3545,0.202324,2.0,2.0,2.0
