time,1_x,1_y,1_z,control_pressure_0,control_pressure_1,control_pressure_2
1697538829.01322,0.032076,0.354271,0.202162,2.0,2.0,2.0
1697538829.0232,0.032088,0.354273,0.202163,2.0,2.0,2.0
1697538829.033818,0.032099,0.354275,0.202164,2.0,2.0,2.0
1697538829.043151,0.03211,0.354276,0.202165,2.0,2.0,2.0
1697538829.052906,0.032121,0.354278,0.202166,2.0,2.0,2.0
1697538829.06371,0.032132,0.354281,0.202167,2.0,2.0,2.0
1697538829.073308,0.032142,0.354282,0.202168,2.0,2.0,2.0
1697538829.083096,0.032153,0.354284,0.202169,2.0,2.0,2.0
1697538829.092994,0.032162,0.354286,0.20217,2.0,2.0,2.0
1697538829.102931,0.032172,0.354288,0.20217,2.0,2.0,2.0
1697538829.113234,0.032182,0.35429,0.202171,2.0,2.0,2.0
1697538829.123135,0.032192,0.354292,0.202172,2.0,2.0,2.0
1697538829.132994,0.032201,0.354294,0.202172,2.0,2.0,2.0
1697538829.143353,0.03221,0.354295,0.202173,2.0,2.0,2.0
1697538829.153041,0.032219,0.354297,0.202173,2.0,2.0,2.0
1697538829.162799,0.032228,0.354299,0.202173,2.0,2.0,2.0
1697538829.173563,0.032236,0.3543,0.202173,2.0,2.0,2.0
1697538829.183455,0.032244,0.354302,0.202173,2.0,2.0,2.0
1697538829.192924,0.032252,0.354303,0.202173,2.0,2.0,2.0
1697538829.203183,0.03226,0.354305,0.202173,2.0,2.0,2.0
1697538829.213411,0.032268,0.354306,0.202173,2.0,2.0,2.0
1697538829.223114,0.032276,0.354308,0.202173,2.0,2.0,2.0
1697538829.233336,0.032283,0.354309,0.202173,2.0,2.0,2.0
1697538829.243001,0.03229,0.354311,0.202173,2.0,2.0,2.0
1697538829.253166,0.032298,0.354312,0.202172,2.0,2.0,2.0
1697538829.263346,0.032305,0.354314,0.202172,2.0,2.0,2.0
1697538829.273474,0.032312,0.354315,0.202171,2.0,2.0,2.0
1697538829.283202,0.032318,0.354316,0.202171,2.0,2.0,2.0
1697538829.29285,0.032325,0.354318,0.202171,2.0,2.0,2.0
1697538829.30337,0.032331,0.35432,0.202171,2.0,2.0,2.0
1697538829.313576,0.032337,0.354321,0.20217,2.0,2.0,2.0
1697538829.323029,0.032343,0.354322,0.20217,2.0,2.0,2.0
1697538829.333254,0.032349,0.354323,0.202169,2.0,2.0,2.0
1697538829.343246,0.032355,0.354325,0.202169,2.0,2.0,2.0
1697538829.354169,0.032361,0.354326,0.202168,2.0,2.0,2.0
1697538829.363736,0.032366,0.354327,0.202168,2.0,2.0,2.0
1697538829.373772,0.032372,0.354328,0.202168,2.0,2.0,2.0
1697538829.383287,0.032377,0.35433,0.202167,2.0,2.0,2.0
1697538829.393551,0.032382,0.354331,0.202167,2.0,2.0,2.0
1697538829.40337,0.032387,0.354332,0.202166,2.0,2.0,2.0
1697538829.413405,0.032392,0.354333,0.202165,2.0,2.0,2.0
1697538829.424067,0.032396,0.354335,0.202164,2.0,2.0,2.0
1697538829.43381,0.032401,0.354336,0.202164,2.0,2.0,2.0
1697538829.443377,0.032405,0.354337,0.202163,2.0,2.0,2.0
1697538829.453143,0.03241,0.354338,0.202163,2.0,2.0,2.0
1697538829.462953,0.032414,0.35434,0.202162,2.0,2.0,2.0
1697538829.47383,0.032418,0.354341,0.202162,2.0,2.0,2.0
1697538829.483312,0.032422,0.354342,0.202161,2.0,2.0,2.0
1697538829.493338,0.032426,0.354343,0.20216,2.0,2.0,2.0
1697538829.503388,0.03243,0.354344,0.202159,2.0,2.0,2.0
1697538829.51315,0.032434,0.354345,0.202159,2.0,2.0,2.0
1697538829.52427,0.032438,0.354346,0.202158,2.0,2.0,2.0
1697538829.533615,0.032442,0.354347,0.202157,2.0,2.0,2.0
1697538829.543952,0.032445,0.354349,0.202157,2.0,2.0,2.0
1697538829.55298,0.032449,0.35435,0.202156,2.0,2.0,2.0
1697538829.563487,0.032452,0.354351,0.202155,2.0,2.0,2.0
1697538829.573565,0.032455,0.354352,0.202154,2.0,2.0,2.0
1697538829.582765,0.032458,0.354353,0.202153,2.0,2.0,2.0
1697538829.593099,0.032462,0.354354,0.202152,2.0,2.0,2.0
1697538829.602864,0.032465,0.354355,0.202152,2.0,2.0,2.0
1697538829.613348,0.032468,0.354356,0.202151,2.0,2.0,2.0
1697538829.623001,0.032471,0.354357,0.202151,2.0,2.0,2.0
1697538829.633458,0.032473,0.354358,0.20215,2.0,2.0,2.0
1697538829.643415,0.032476,0.354359,0.202149,2.0,2.0,2.0
1697538829.65335,0.032479,0.35436,0.202148,2.0,2.0,2.0
1697538829.662802,0.032482,0.35436,0.202147,2.0,2.0,2.0
1697538829.67311,0.032484,0.354361,0.202146,2.0,2.0,2.0
1697538829.682646,0.032486,0.354362,0.202145,2.0,2.0,2.0
1697538829.69289,0.032489,0.354363,0.202145,2.0,2.0,2.0
1697538829.702942,0.032491,0.354363,0.202144,2.0,2.0,2.0
1697538829.713105,0.032493,0.354364,0.202144,2.0,2.0,2.0
1697538829.723035,0.032496,0.354365,0.202143,2.0,2.0,2.0
1697538829.733343,0.032497,0.354365,0.202142,2.0,2.0,2.0
1697538829.743611,0.032499,0.354366,0.202141,2.0,2.0,2.0
1697538829.753265,0.032501,0.354367,0.20214,2.0,2.0,2.0
1697538829.762582,0.032503,0.354367,0.20214,2.0,2.0,2.0
1697538829.773066,0.032505,0.354368,0.202139,2.0,2.0,2.0
1697538829.783373,0.032506,0.354369,0.202139,2.0,2.0,2.0
1697538829.793533,0.032508,0.354369,0.202139,2.0,2.0,2.0
1697538829.803269,0.03251,0.35437,0.202138,2.0,2.0,2.0
1697538829.813332,0.032511,0.354371,0.202138,2.0,2.0,2.0
1697538829.823192,0.032513,0.354371,0.202137,2.0,2.0,2.0
1697538829.832855,0.032514,0.354372,0.202136,2.0,2.0,2.0
1697538829.84299,0.032515,0.354373,0.202135,2.0,2.0,2.0
1697538829.852985,0.032516,0.354373,0.202135,2.0,2.0,2.0
1697538829.863094,0.032518,0.354374,0.202135,2.0,2.0,2.0
1697538829.873393,0.032519,0.354374,0.202134,2.0,2.0,2.0
1697538829.883319,0.03252,0.354375,0.202134,2.0,2.0,2.0
1697538829.89358,0.032521,0.354375,0.202133,2.0,2.0,2.0
1697538829.903281,0.032522,0.354376,0.202133,2.0,2.0,2.0
1697538829.913519,0.032523,0.354377,0.202132,2.0,2.0,2.0
1697538829.923224,0.032524,0.354377,0.202131,2.0,2.0,2.0
1697538829.933139,0.032524,0.354378,0.202131,2.0,2.0,2.0
1697538829.942774,0.032525,0.354378,0.202131,2.0,2.0,2.0
1697538829.952907,0.032526,0.354379,0.202131,2.0,2.0,2.0
1697538829.96337,0.032527,0.35438,0.202131,2.0,2.0,2.0
1697538829.973224,0.032528,0.35438,0.20213,2.0,2.0,2.0
1697538829.982859,0.032528,0.35438,0.202129,2.0,2.0,2.0
1697538829.993352,0.032529,0.354381,0.202129,2.0,2.0,2.0
1697538830.002963,0.032529,0.354381,0.202128,2.0,2.0,2.0
1697538830.012993,0.03253,0.354382,0.202128,2.0,2.0,2.0
1697538830.022832,0.032531,0.354383,0.202128,2.0,2.0,2.0
1697538830.03318,0.032531,0.354383,0.202128,2.0,2.0,2.0
1697538830.042961,0.032532,0.354384,0.202128,2.0,2.0,2.0
1697538830.053234,0.032532,0.354385,0.202128,2.0,2.0,2.0
1697538830.063354,0.032533,0.354385,0.202127,2.0,2.0,2.0
1697538830.073528,0.032533,0.354386,0.202127,2.0,2.0,2.0
1697538830.083375,0.032534,0.354386,0.202127,2.0,2.0,2.0
1697538830.093305,0.032534,0.354386,0.202127,2.0,2.0,2.0
1697538830.102994,0.032535,0.354387,0.202127,2.0,2.0,2.0
1697538830.112966,0.032535,0.354388,0.202127,2.0,2.0,2.0
1697538830.12256,0.032535,0.354388,0.202127,2.0,2.0,2.0
1697538830.132546,0.032535,0.354389,0.202126,2.0,2.0,2.0
1697538830.142318,0.032536,0.354389,0.202126,2.0,2.0,2.0
1697538830.152079,0.032536,0.35439,0.202126,2.0,2.0,2.0
1697538830.162617,0.032536,0.35439,0.202126,2.0,2.0,2.0
1697538830.17328,0.032536,0.354391,0.202126,2.0,2.0,2.0
1697538830.183387,0.032536,0.354391,0.202126,2.0,2.0,2.0
1697538830.193164,0.032537,0.354391,0.202126,2.0,2.0,2.0
1697538830.20302,0.032537,0.354392,0.202126,2.0,2.0,2.0
1697538830.213026,0.032537,0.354392,0.202126,2.0,2.0,2.0
1697538830.223499,0.032537,0.354393,0.202125,2.0,2.0,2.0
1697538830.232974,0.032537,0.354393,0.202125,2.0,2.0,2.0
1697538830.243717,0.032537,0.354394,0.202125,2.0,2.0,2.0
1697538830.253116,0.032537,0.354394,0.202125,2.0,2.0,2.0
1697538830.262779,0.032537,0.354394,0.202125,2.0,2.0,2.0
1697538830.27381,0.032538,0.354394,0.202125,2.0,2.0,2.0
1697538830.283204,0.032538,0.354395,0.202125,2.0,2.0,2.0
1697538830.292633,0.032538,0.354395,0.202125,2.0,2.0,2.0
1697538830.303185,0.032538,0.354396,0.202125,2.0,2.0,2.0
1697538830.313068,0.032538,0.354396,0.202125,2.0,2.0,2.0
1697538830.322956,0.032538,0.354397,0.202125,2.0,2.0,2.0
1697538830.333565,0.032538,0.354397,0.202125,2.0,2.0,2.0
1697538830.343268,0.032538,0.354398,0.202125,2.0,2.0,2.0
1697538830.353472,0.032538,0.354398,0.202125,2.0,2.0,2.0
1697538830.363039,0.032538,0.354398,0.202125,2.0,2.0,2.0
1697538830.373682,0.032538,0.354399,0.202125,2.0,2.0,2.0
1697538830.383206,0.032538,0.354399,0.202125,2.0,2.0,2.0
1697538830.393193,0.032538,0.354399,0.202125,2.0,2.0,2.0
1697538830.403977,0.032538,0.3544,0.202125,2.0,2.0,2.0
1697538830.412832,0.032538,0.3544,0.202125,2.0,2.0,2.0
1697538830.422998,0.032538,0.354401,0.202125,2.0,2.0,2.0
1697538830.433321,0.032538,0.354401,0.202125,2.0,2.0,2.0
1697538830.442285,0.032538,0.354401,0.202125,2.0,2.0,2.0
1697538830.45246,0.032537,0.354402,0.202125,2.0,2.0,2.0
1697538830.46398,0.032537,0.354402,0.202125,2.0,2.0,2.0
1697538830.473072,0.032537,0.354403,0.202125,2.0,2.0,2.0
1697538830.48309,0.032537,0.354403,0.202126,2.0,2.0,2.0
1697538830.492765,0.032537,0.354403,0.202126,2.0,2.0,2.0
1697538830.504252,0.032537,0.354403,0.202125,2.0,2.0,2.0
1697538830.514066,0.032537,0.354404,0.202125,2.0,2.0,2.0
1697538830.523111,0.032537,0.354404,0.202125,2.0,2.0,2.0
1697538830.533781,0.032537,0.354404,0.202125,2.0,2.0,2.0
1697538830.544433,0.032537,0.354404,0.202125,2.0,2.0,2.0
1697538830.552986,0.032537,0.354405,0.202126,2.0,2.0,2.0
1697538830.563687,0.032537,0.354405,0.202126,2.0,2.0,2.0
1697538830.573329,0.032537,0.354405,0.202126,2.0,2.0,2.0
1697538830.582655,0.032537,0.354406,0.202126,2.0,2.0,2.0
1697538830.593127,0.032537,0.354406,0.202125,2.0,2.0,2.0
1697538830.602987,0.032537,0.354406,0.202125,2.0,2.0,2.0
1697538830.612718,0.032537,0.354407,0.202125,2.0,2.0,2.0
1697538830.623519,0.032537,0.354407,0.202126,2.0,2.0,2.0
1697538830.632774,0.032537,0.354407,0.202126,2.0,2.0,2.0
1697538830.642868,0.032537,0.354407,0.202126,2.0,2.0,2.0
1697538830.653151,0.032537,0.354408,0.202126,2.0,2.0,2.0
1697538830.663406,0.032537,0.354408,0.202126,2.0,2.0,2.0
1697538830.673296,0.032537,0.354408,0.202126,2.0,2.0,2.0
1697538830.683321,0.032536,0.354409,0.202126,2.0,2.0,2.0
1697538830.693452,0.032536,0.354409,0.202126,2.0,2.0,2.0
1697538830.70391,0.032536,0.354409,0.202127,2.0,2.0,2.0
1697538830.712704,0.032536,0.354409,0.202127,2.0,2.0,2.0
1697538830.723114,0.032537,0.35441,0.202127,2.0,2.0,2.0
1697538830.733072,0.032537,0.35441,0.202127,2.0,2.0,2.0
1697538830.742959,0.032537,0.35441,0.202126,2.0,2.0,2.0
1697538830.753034,0.032536,0.35441,0.202126,2.0,2.0,2.0
1697538830.762768,0.032536,0.354411,0.202127,2.0,2.0,2.0
1697538830.773093,0.032536,0.354411,0.202127,2.0,2.0,2.0
1697538830.783372,0.032536,0.354411,0.202127,2.0,2.0,2.0
1697538830.79257,0.032536,0.354411,0.202127,2.0,2.0,2.0
1697538830.803335,0.032536,0.354412,0.202127,2.0,2.0,2.0
1697538830.813349,0.032536,0.354412,0.202127,2.0,2.0,2.0
1697538830.823167,0.032536,0.354412,0.202127,2.0,2.0,2.0
1697538830.833024,0.032536,0.354412,0.202127,2.0,2.0,2.0
1697538830.843251,0.032536,0.354412,0.202127,2.0,2.0,2.0
1697538830.852828,0.032536,0.354412,0.202127,2.0,2.0,2.0
1697538830.863347,0.032536,0.354413,0.202127,2.0,2.0,2.0
1697538830.872966,0.032536,0.354413,0.202127,2.0,2.0,2.0
1697538830.883544,0.032536,0.354413,0.202127,2.0,2.0,2.0
1697538830.893163,0.032536,0.354414,0.202127,2.0,2.0,2.0
1697538830.903214,0.032536,0.354414,0.202127,2.0,2.0,2.0
1697538830.912983,0.032536,0.354414,0.202127,2.0,2.0,2.0
1697538830.923181,0.032536,0.354415,0.202127,2.0,2.0,2.0
1697538830.933539,0.032536,0.354415,0.202127,2.0,2.0,2.0
1697538830.943396,0.032536,0.354415,0.202128,2.0,2.0,2.0
1697538830.953262,0.032536,0.354415,0.202128,2.0,2.0,2.0
1697538830.96309,0.032535,0.354416,0.202128,2.0,2.0,2.0
1697538830.973084,0.032535,0.354416,0.202128,2.0,2.0,2.0
1697538830.982492,0.032535,0.354416,0.202128,2.0,2.0,2.0
1697538830.993135,0.032535,0.354416,0.202127,2.0,2.0,2.0
1697538831.004023,0.032535,0.354416,0.202128,2.0,2.0,2.0
1697538831.012863,0.032535,0.354417,0.202128,2.0,2.0,2.0
1697538831.022729,0.032535,0.354417,0.202128,2.0,2.0,2.0
1697538831.033605,0.032535,0.354417,0.202128,2.0,2.0,2.0
1697538831.043183,0.032535,0.354418,0.202128,2.0,2.0,2.0
1697538831.053136,0.032535,0.354418,0.202128,2.0,2.0,2.0
1697538831.063515,0.032535,0.354418,0.202128,2.0,2.0,2.0
1697538831.073282,0.032535,0.354418,0.202128,2.0,2.0,2.0
1697538831.083255,0.032535,0.354418,0.202128,2.0,2.0,2.0
1697538831.093069,0.032535,0.354418,0.202128,2.0,2.0,2.0
1697538831.103213,0.032535,0.354419,0.202129,2.0,2.0,2.0
1697538831.113008,0.032535,0.354419,0.202128,2.0,2.0,2.0
1697538831.123331,0.032535,0.354419,0.202128,2.0,2.0,2.0
1697538831.133401,0.032535,0.354419,0.202128,2.0,2.0,2.0
1697538831.14331,0.032535,0.354419,0.202128,2.0,2.0,2.0
1697538831.153026,0.032535,0.35442,0.202128,2.0,2.0,2.0
1697538831.1633,0.032535,0.35442,0.202128,2.0,2.0,2.0
1697538831.173447,0.032535,0.35442,0.202128,2.0,2.0,2.0
1697538831.183864,0.032535,0.35442,0.202129,2.0,2.0,2.0
1697538831.193092,0.032535,0.35442,0.202129,2.0,2.0,2.0
1697538831.203361,0.032535,0.354421,0.202129,2.0,2.0,2.0
1697538831.212834,0.032535,0.354421,0.202128,2.0,2.0,2.0
1697538831.223378,0.032535,0.354421,0.202128,2.0,2.0,2.0
1697538831.232999,0.032535,0.354422,0.202128,2.0,2.0,2.0
1697538831.243145,0.032535,0.354422,0.202129,2.0,2.0,2.0
1697538831.253112,0.032535,0.354422,0.202129,2.0,2.0,2.0
1697538831.263414,0.032535,0.354422,0.202129,2.0,2.0,2.0
1697538831.273121,0.032536,0.354422,0.202129,2.0,2.0,2.0
1697538831.283296,0.032536,0.354422,0.202129,2.0,2.0,2.0
1697538831.292665,0.032536,0.354423,0.202129,2.0,2.0,2.0
1697538831.303407,0.032536,0.354423,0.202129,2.0,2.0,2.0
1697538831.312844,0.032536,0.354423,0.202129,2.0,2.0,2.0
1697538831.32337,0.032535,0.354423,0.202129,2.0,2.0,2.0
1697538831.332785,0.032535,0.354423,0.202129,2.0,2.0,2.0
1697538831.343272,0.032535,0.354423,0.202129,2.0,2.0,2.0
1697538831.353115,0.032535,0.354424,0.202129,2.0,2.0,2.0
1697538831.363264,0.032536,0.354424,0.202129,2.0,2.0,2.0
1697538831.373468,0.032536,0.354424,0.202129,2.0,2.0,2.0
1697538831.383577,0.032535,0.354424,0.202129,2.0,2.0,2.0
1697538831.392622,0.032535,0.354424,0.202129,2.0,2.0,2.0
1697538831.403014,0.032535,0.354424,0.20213,2.0,2.0,2.0
1697538831.413092,0.032536,0.354425,0.20213,2.0,2.0,2.0
1697538831.423421,0.032536,0.354425,0.20213,2.0,2.0,2.0
1697538831.432698,0.032536,0.354425,0.20213,2.0,2.0,2.0
1697538831.443417,0.032536,0.354425,0.20213,2.0,2.0,2.0
1697538831.453214,0.032536,0.354425,0.20213,2.0,2.0,2.0
1697538831.462986,0.032535,0.354426,0.20213,2.0,2.0,2.0
1697538831.472924,0.032535,0.354426,0.20213,2.0,2.0,2.0
