time,1_x,1_y,1_z,control_pressure_0,control_pressure_1,control_pressure_2
1697540789.650078,0.031287,0.353721,0.201969,2.0,2.0,2.0
1697540789.659692,0.031303,0.353729,0.201974,2.0,2.0,2.0
1697540789.670587,0.031319,0.353738,0.20198,2.0,2.0,2.0
1697540789.679802,0.031336,0.353747,0.201985,2.0,2.0,2.0
1697540789.689995,0.031353,0.353756,0.20199,2.0,2.0,2.0
1697540789.699986,0.03137,0.353764,0.201995,2.0,2.0,2.0
1697540789.710033,0.031386,0.353773,0.202,2.0,2.0,2.0
1697540789.719958,0.031403,0.353781,0.202005,2.0,2.0,2.0
1697540789.729882,0.03142,0.353789,0.20201,2.0,2.0,2.0
1697540789.739783,0.031437,0.353797,0.202014,2.0,2.0,2.0
1697540789.751145,0.031454,0.353805,0.202019,2.0,2.0,2.0
1697540789.760547,0.031471,0.353813,0.202024,2.0,2.0,2.0
1697540789.770219,0.031488,0.35382,0.202028,2.0,2.0,2.0
1697540789.780192,0.031505,0.353828,0.202033,2.0,2.0,2.0
1697540789.789992,0.031522,0.353835,0.202037,2.0,2.0,2.0
1697540789.800013,0.031539,0.353843,0.202041,2.0,2.0,2.0
1697540789.809638,0.031556,0.35385,0.202045,2.0,2.0,2.0
1697540789.819874,0.031573,0.353857,0.202049,2.0,2.0,2.0
1697540789.8297,0.031589,0.353864,0.202053,2.0,2.0,2.0
1697540789.840107,0.031607,0.353871,0.202057,2.0,2.0,2.0
1697540789.850291,0.031624,0.353878,0.202061,2.0,2.0,2.0
1697540789.860124,0.031641,0.353884,0.202064,2.0,2.0,2.0
1697540789.870772,0.031658,0.353891,0.202068,2.0,2.0,2.0
1697540789.880605,0.031675,0.353898,0.202072,2.0,2.0,2.0
1697540789.890187,0.031691,0.353905,0.202075,2.0,2.0,2.0
1697540789.899476,0.031708,0.353911,0.202079,2.0,2.0,2.0
1697540789.910658,0.031725,0.353918,0.202083,2.0,2.0,2.0
1697540789.920536,0.031742,0.353924,0.202086,2.0,2.0,2.0
1697540789.930134,0.031758,0.35393,0.20209,2.0,2.0,2.0
1697540789.939944,0.031775,0.353936,0.202094,2.0,2.0,2.0
1697540789.950149,0.031791,0.353942,0.202097,2.0,2.0,2.0
1697540789.96052,0.031807,0.353948,0.202101,2.0,2.0,2.0
1697540789.969486,0.031823,0.353954,0.202105,2.0,2.0,2.0
1697540789.979812,0.031839,0.35396,0.202108,2.0,2.0,2.0
1697540789.989738,0.031855,0.353965,0.202112,2.0,2.0,2.0
1697540789.99997,0.03187,0.353971,0.202116,2.0,2.0,2.0
1697540790.010064,0.031886,0.353976,0.202119,2.0,2.0,2.0
1697540790.020512,0.031901,0.353981,0.202122,2.0,2.0,2.0
1697540790.029649,0.031917,0.353987,0.202126,2.0,2.0,2.0
1697540790.039761,0.031932,0.353992,0.202129,2.0,2.0,2.0
1697540790.049942,0.031947,0.353997,0.202132,2.0,2.0,2.0
1697540790.06033,0.031962,0.354002,0.202135,2.0,2.0,2.0
1697540790.070303,0.031978,0.354007,0.202138,2.0,2.0,2.0
1697540790.079632,0.031993,0.354012,0.202141,2.0,2.0,2.0
1697540790.090187,0.032007,0.354017,0.202143,2.0,2.0,2.0
1697540790.099956,0.032022,0.354021,0.202146,2.0,2.0,2.0
1697540790.109597,0.032037,0.354026,0.202149,2.0,2.0,2.0
1697540790.120714,0.032052,0.35403,0.202151,2.0,2.0,2.0
1697540790.130115,0.032066,0.354034,0.202154,2.0,2.0,2.0
1697540790.140322,0.03208,0.354039,0.202157,2.0,2.0,2.0
1697540790.149772,0.032094,0.354043,0.20216,2.0,2.0,2.0
1697540790.160285,0.032108,0.354047,0.202163,2.0,2.0,2.0
1697540790.170383,0.032122,0.354051,0.202165,2.0,2.0,2.0
1697540790.180069,0.032136,0.354055,0.202168,2.0,2.0,2.0
1697540790.190611,0.032149,0.354059,0.202171,2.0,2.0,2.0
1697540790.200024,0.032162,0.354062,0.202174,2.0,2.0,2.0
1697540790.209595,0.032175,0.354066,0.202176,2.0,2.0,2.0
1697540790.219849,0.032188,0.35407,0.202179,2.0,2.0,2.0
1697540790.230549,0.032201,0.354073,0.202182,2.0,2.0,2.0
1697540790.240696,0.032214,0.354077,0.202184,2.0,2.0,2.0
1697540790.249818,0.032226,0.35408,0.202187,2.0,2.0,2.0
1697540790.260022,0.032239,0.354083,0.202189,2.0,2.0,2.0
1697540790.270167,0.032251,0.354087,0.202191,2.0,2.0,2.0
1697540790.2801,0.032263,0.35409,0.202193,2.0,2.0,2.0
1697540790.289879,0.032275,0.354094,0.202195,2.0,2.0,2.0
1697540790.300049,0.032287,0.354097,0.202197,2.0,2.0,2.0
1697540790.310461,0.032299,0.3541,0.202199,2.0,2.0,2.0
1697540790.319898,0.03231,0.354103,0.202201,2.0,2.0,2.0
1697540790.329947,0.032322,0.354106,0.202203,2.0,2.0,2.0
1697540790.339703,0.032333,0.354109,0.202205,2.0,2.0,2.0
1697540790.350322,0.032345,0.354112,0.202207,2.0,2.0,2.0
1697540790.360096,0.032356,0.354114,0.202208,2.0,2.0,2.0
1697540790.369482,0.032367,0.354117,0.20221,2.0,2.0,2.0
1697540790.380828,0.032378,0.35412,0.202211,2.0,2.0,2.0
1697540790.389554,0.032388,0.354123,0.202213,2.0,2.0,2.0
1697540790.399877,0.032399,0.354126,0.202215,2.0,2.0,2.0
1697540790.409826,0.032409,0.354128,0.202216,2.0,2.0,2.0
1697540790.420358,0.03242,0.354131,0.202218,2.0,2.0,2.0
1697540790.430957,0.03243,0.354133,0.20222,2.0,2.0,2.0
1697540790.439686,0.03244,0.354136,0.202222,2.0,2.0,2.0
1697540790.450248,0.032449,0.354139,0.202223,2.0,2.0,2.0
1697540790.460344,0.032459,0.354141,0.202225,2.0,2.0,2.0
1697540790.470385,0.032469,0.354144,0.202227,2.0,2.0,2.0
1697540790.48025,0.032478,0.354146,0.202228,2.0,2.0,2.0
1697540790.489909,0.032487,0.354149,0.20223,2.0,2.0,2.0
1697540790.500282,0.032496,0.354151,0.202232,2.0,2.0,2.0
1697540790.509839,0.032506,0.354154,0.202233,2.0,2.0,2.0
1697540790.520472,0.032515,0.354156,0.202234,2.0,2.0,2.0
1697540790.529423,0.032524,0.354159,0.202235,2.0,2.0,2.0
1697540790.540079,0.032533,0.354161,0.202237,2.0,2.0,2.0
1697540790.55032,0.032542,0.354163,0.202237,2.0,2.0,2.0
1697540790.560208,0.032551,0.354166,0.202238,2.0,2.0,2.0
1697540790.569738,0.03256,0.354168,0.202239,2.0,2.0,2.0
1697540790.580587,0.032569,0.35417,0.20224,2.0,2.0,2.0
1697540790.590351,0.032577,0.354172,0.202241,2.0,2.0,2.0
1697540790.599747,0.032586,0.354174,0.202241,2.0,2.0,2.0
1697540790.610059,0.032594,0.354177,0.202243,2.0,2.0,2.0
1697540790.62039,0.032602,0.354179,0.202243,2.0,2.0,2.0
1697540790.629586,0.032611,0.354181,0.202245,2.0,2.0,2.0
1697540790.64,0.032619,0.354182,0.202245,2.0,2.0,2.0
1697540790.650551,0.032627,0.354184,0.202246,2.0,2.0,2.0
1697540790.660829,0.032634,0.354186,0.202247,2.0,2.0,2.0
1697540790.669793,0.032642,0.354188,0.202248,2.0,2.0,2.0
1697540790.679743,0.032649,0.35419,0.202249,2.0,2.0,2.0
1697540790.690309,0.032656,0.354192,0.20225,2.0,2.0,2.0
1697540790.700444,0.032663,0.354194,0.202251,2.0,2.0,2.0
1697540790.71034,0.03267,0.354196,0.202252,2.0,2.0,2.0
1697540790.720375,0.032677,0.354198,0.202252,2.0,2.0,2.0
1697540790.729911,0.032684,0.3542,0.202253,2.0,2.0,2.0
1697540790.739861,0.03269,0.354201,0.202254,2.0,2.0,2.0
1697540790.749744,0.032697,0.354203,0.202254,2.0,2.0,2.0
1697540790.759969,0.032703,0.354205,0.202255,2.0,2.0,2.0
1697540790.769846,0.032709,0.354206,0.202255,2.0,2.0,2.0
1697540790.780327,0.032716,0.354208,0.202256,2.0,2.0,2.0
1697540790.789982,0.032722,0.35421,0.202256,2.0,2.0,2.0
1697540790.800266,0.032728,0.354211,0.202256,2.0,2.0,2.0
1697540790.810374,0.032733,0.354213,0.202257,2.0,2.0,2.0
1697540790.819729,0.032739,0.354214,0.202257,2.0,2.0,2.0
1697540790.830328,0.032745,0.354216,0.202257,2.0,2.0,2.0
1697540790.83948,0.03275,0.354217,0.202257,2.0,2.0,2.0
1697540790.850183,0.032756,0.354219,0.202258,2.0,2.0,2.0
1697540790.859543,0.032761,0.35422,0.202258,2.0,2.0,2.0
1697540790.869372,0.032766,0.354221,0.202258,2.0,2.0,2.0
1697540790.879428,0.032771,0.354223,0.202258,2.0,2.0,2.0
1697540790.890179,0.032776,0.354224,0.202258,2.0,2.0,2.0
1697540790.900662,0.032781,0.354226,0.202258,2.0,2.0,2.0
1697540790.910441,0.032786,0.354227,0.202259,2.0,2.0,2.0
1697540790.920146,0.03279,0.354228,0.202259,2.0,2.0,2.0
1697540790.930113,0.032795,0.354229,0.202259,2.0,2.0,2.0
1697540790.940337,0.032799,0.35423,0.202259,2.0,2.0,2.0
1697540790.950022,0.032803,0.354232,0.202259,2.0,2.0,2.0
1697540790.960253,0.032807,0.354233,0.202259,2.0,2.0,2.0
1697540790.969701,0.032811,0.354234,0.202259,2.0,2.0,2.0
1697540790.980215,0.032816,0.354235,0.202259,2.0,2.0,2.0
1697540790.990315,0.03282,0.354237,0.202259,2.0,2.0,2.0
1697540791.000114,0.032823,0.354238,0.202259,2.0,2.0,2.0
1697540791.010292,0.032827,0.354239,0.202259,2.0,2.0,2.0
1697540791.019836,0.032831,0.35424,0.202259,2.0,2.0,2.0
1697540791.029122,0.032835,0.354241,0.202258,2.0,2.0,2.0
1697540791.040031,0.032838,0.354243,0.202258,2.0,2.0,2.0
1697540791.050015,0.032842,0.354244,0.202258,2.0,2.0,2.0
1697540791.060412,0.032845,0.354245,0.202258,2.0,2.0,2.0
1697540791.069307,0.032848,0.354246,0.202258,2.0,2.0,2.0
1697540791.079795,0.032851,0.354247,0.202257,2.0,2.0,2.0
1697540791.089938,0.032854,0.354248,0.202257,2.0,2.0,2.0
1697540791.100111,0.032858,0.354249,0.202257,2.0,2.0,2.0
1697540791.109525,0.03286,0.35425,0.202257,2.0,2.0,2.0
1697540791.120058,0.032863,0.354251,0.202256,2.0,2.0,2.0
1697540791.129921,0.032866,0.354252,0.202256,2.0,2.0,2.0
1697540791.1409,0.032869,0.354253,0.202256,2.0,2.0,2.0
1697540791.150336,0.032871,0.354254,0.202256,2.0,2.0,2.0
1697540791.159886,0.032874,0.354255,0.202255,2.0,2.0,2.0
1697540791.170261,0.032876,0.354256,0.202255,2.0,2.0,2.0
1697540791.180069,0.032878,0.354257,0.202255,2.0,2.0,2.0
1697540791.190669,0.03288,0.354257,0.202255,2.0,2.0,2.0
1697540791.199677,0.032882,0.354258,0.202255,2.0,2.0,2.0
1697540791.21,0.032884,0.354259,0.202254,2.0,2.0,2.0
1697540791.219902,0.032886,0.35426,0.202254,2.0,2.0,2.0
1697540791.229375,0.032888,0.35426,0.202253,2.0,2.0,2.0
1697540791.240065,0.03289,0.354261,0.202253,2.0,2.0,2.0
1697540791.249491,0.032892,0.354262,0.202252,2.0,2.0,2.0
1697540791.260197,0.032894,0.354263,0.202252,2.0,2.0,2.0
1697540791.269664,0.032896,0.354264,0.202252,2.0,2.0,2.0
1697540791.280186,0.032897,0.354265,0.202252,2.0,2.0,2.0
1697540791.290409,0.032899,0.354265,0.202251,2.0,2.0,2.0
1697540791.29957,0.0329,0.354266,0.202251,2.0,2.0,2.0
1697540791.309947,0.032902,0.354267,0.202251,2.0,2.0,2.0
1697540791.320346,0.032904,0.354268,0.20225,2.0,2.0,2.0
1697540791.330129,0.032905,0.354268,0.20225,2.0,2.0,2.0
1697540791.339725,0.032906,0.354269,0.20225,2.0,2.0,2.0
1697540791.349588,0.032908,0.35427,0.20225,2.0,2.0,2.0
1697540791.359997,0.032909,0.354271,0.202249,2.0,2.0,2.0
1697540791.369754,0.03291,0.354271,0.202249,2.0,2.0,2.0
1697540791.379964,0.032911,0.354272,0.202248,2.0,2.0,2.0
1697540791.389859,0.032912,0.354273,0.202248,2.0,2.0,2.0
1697540791.399269,0.032912,0.354273,0.202248,2.0,2.0,2.0
1697540791.410144,0.032913,0.354274,0.202248,2.0,2.0,2.0
1697540791.420122,0.032914,0.354275,0.202248,2.0,2.0,2.0
1697540791.430555,0.032915,0.354275,0.202247,2.0,2.0,2.0
1697540791.439365,0.032916,0.354276,0.202247,2.0,2.0,2.0
1697540791.449776,0.032917,0.354276,0.202246,2.0,2.0,2.0
1697540791.460633,0.032917,0.354277,0.202246,2.0,2.0,2.0
1697540791.470196,0.032918,0.354278,0.202246,2.0,2.0,2.0
1697540791.479796,0.032919,0.354278,0.202246,2.0,2.0,2.0
1697540791.48983,0.032919,0.354279,0.202246,2.0,2.0,2.0
1697540791.499861,0.03292,0.35428,0.202246,2.0,2.0,2.0
1697540791.510323,0.032921,0.35428,0.202245,2.0,2.0,2.0
1697540791.519798,0.032921,0.354281,0.202245,2.0,2.0,2.0
1697540791.529906,0.032922,0.354281,0.202245,2.0,2.0,2.0
1697540791.540271,0.032923,0.354282,0.202244,2.0,2.0,2.0
1697540791.549628,0.032923,0.354283,0.202244,2.0,2.0,2.0
1697540791.559898,0.032924,0.354283,0.202244,2.0,2.0,2.0
1697540791.570252,0.032924,0.354284,0.202244,2.0,2.0,2.0
1697540791.580686,0.032925,0.354284,0.202243,2.0,2.0,2.0
1697540791.589509,0.032925,0.354284,0.202243,2.0,2.0,2.0
1697540791.599794,0.032925,0.354285,0.202243,2.0,2.0,2.0
1697540791.61035,0.032926,0.354286,0.202243,2.0,2.0,2.0
1697540791.619517,0.032926,0.354286,0.202243,2.0,2.0,2.0
1697540791.630342,0.032926,0.354287,0.202243,2.0,2.0,2.0
1697540791.639619,0.032926,0.354287,0.202243,2.0,2.0,2.0
1697540791.649682,0.032927,0.354288,0.202243,2.0,2.0,2.0
1697540791.660713,0.032927,0.354288,0.202243,2.0,2.0,2.0
1697540791.669359,0.032927,0.354288,0.202243,2.0,2.0,2.0
1697540791.680021,0.032927,0.354289,0.202243,2.0,2.0,2.0
1697540791.69035,0.032927,0.354289,0.202243,2.0,2.0,2.0
1697540791.700585,0.032927,0.354289,0.202243,2.0,2.0,2.0
1697540791.710066,0.032928,0.35429,0.202242,2.0,2.0,2.0
1697540791.71964,0.032928,0.35429,0.202242,2.0,2.0,2.0
1697540791.729868,0.032928,0.354291,0.202242,2.0,2.0,2.0
1697540791.739893,0.032928,0.354292,0.202242,2.0,2.0,2.0
1697540791.749562,0.032928,0.354292,0.202242,2.0,2.0,2.0
1697540791.759662,0.032928,0.354293,0.202242,2.0,2.0,2.0
1697540791.769739,0.032928,0.354293,0.202241,2.0,2.0,2.0
1697540791.780783,0.032929,0.354293,0.202241,2.0,2.0,2.0
1697540791.789723,0.032929,0.354293,0.202241,2.0,2.0,2.0
1697540791.804468,0.032929,0.354294,0.202241,2.0,2.0,2.0
1697540791.80987,0.032929,0.354294,0.202241,2.0,2.0,2.0
1697540791.819701,0.032929,0.354294,0.202241,2.0,2.0,2.0
1697540791.829833,0.032929,0.354295,0.202241,2.0,2.0,2.0
1697540791.840372,0.032929,0.354295,0.202241,2.0,2.0,2.0
1697540791.849648,0.032929,0.354295,0.202241,2.0,2.0,2.0
1697540791.859543,0.032929,0.354296,0.202241,2.0,2.0,2.0
1697540791.869907,0.032929,0.354296,0.202241,2.0,2.0,2.0
1697540791.879822,0.032929,0.354297,0.202241,2.0,2.0,2.0
1697540791.889356,0.032929,0.354297,0.202242,2.0,2.0,2.0
1697540791.898702,0.032929,0.354297,0.202242,2.0,2.0,2.0
1697540791.909007,0.032929,0.354297,0.202242,2.0,2.0,2.0
1697540791.919014,0.032928,0.354298,0.202242,2.0,2.0,2.0
1697540791.928944,0.032929,0.354298,0.202242,2.0,2.0,2.0
1697540791.938947,0.032929,0.354298,0.202242,2.0,2.0,2.0
1697540791.949641,0.032929,0.354299,0.202242,2.0,2.0,2.0
1697540791.959786,0.032929,0.354299,0.202242,2.0,2.0,2.0
1697540791.969924,0.032929,0.354299,0.202242,2.0,2.0,2.0
1697540791.979964,0.032929,0.3543,0.202242,2.0,2.0,2.0
1697540791.990086,0.032929,0.3543,0.202241,2.0,2.0,2.0
1697540791.999801,0.032928,0.354301,0.202241,2.0,2.0,2.0
1697540792.009582,0.032928,0.354301,0.202241,2.0,2.0,2.0
1697540792.019714,0.032929,0.354302,0.202242,2.0,2.0,2.0
1697540792.030019,0.032929,0.354302,0.202242,2.0,2.0,2.0
1697540792.040242,0.032929,0.354302,0.202242,2.0,2.0,2.0
1697540792.049541,0.032929,0.354302,0.202242,2.0,2.0,2.0
1697540792.060166,0.032929,0.354303,0.202242,2.0,2.0,2.0
1697540792.069878,0.032929,0.354303,0.202242,2.0,2.0,2.0
1697540792.080876,0.032929,0.354303,0.202242,2.0,2.0,2.0
1697540792.089573,0.032929,0.354304,0.202242,2.0,2.0,2.0
1697540792.099453,0.032928,0.354304,0.202242,2.0,2.0,2.0
1697540792.109536,0.032928,0.354304,0.202242,2.0,2.0,2.0
1697540792.120358,0.032928,0.354305,0.202242,2.0,2.0,2.0
1697540792.130713,0.032928,0.354305,0.202243,2.0,2.0,2.0
1697540792.139994,0.032928,0.354305,0.202243,2.0,2.0,2.0
1697540792.149975,0.032928,0.354306,0.202243,2.0,2.0,2.0
1697540792.159908,0.032928,0.354306,0.202243,2.0,2.0,2.0
1697540792.170499,0.032928,0.354306,0.202243,2.0,2.0,2.0
1697540792.179706,0.032928,0.354306,0.202243,2.0,2.0,2.0
1697540792.190052,0.032928,0.354307,0.202243,2.0,2.0,2.0
1697540792.199875,0.032928,0.354307,0.202243,2.0,2.0,2.0
1697540792.209947,0.032928,0.354307,0.202243,2.0,2.0,2.0
1697540792.219896,0.032928,0.354308,0.202243,2.0,2.0,2.0
1697540792.230249,0.032928,0.354308,0.202243,2.0,2.0,2.0
1697540792.23981,0.032928,0.354308,0.202243,2.0,2.0,2.0
1697540792.250557,0.032928,0.354309,0.202243,2.0,2.0,2.0
1697540792.260236,0.032928,0.354309,0.202243,2.0,2.0,2.0
1697540792.27027,0.032928,0.354309,0.202243,2.0,2.0,2.0
1697540792.280047,0.032928,0.354309,0.202243,2.0,2.0,2.0
1697540792.290163,0.032928,0.35431,0.202243,2.0,2.0,2.0
1697540792.300188,0.032928,0.35431,0.202243,2.0,2.0,2.0
1697540792.31074,0.032927,0.35431,0.202243,2.0,2.0,2.0
1697540792.320105,0.032927,0.35431,0.202243,2.0,2.0,2.0
1697540792.329704,0.032927,0.354311,0.202243,2.0,2.0,2.0
1697540792.339435,0.032927,0.354311,0.202243,2.0,2.0,2.0
1697540792.349963,0.032928,0.354311,0.202243,2.0,2.0,2.0
1697540792.36043,0.032927,0.354311,0.202244,2.0,2.0,2.0
1697540792.369487,0.032927,0.354311,0.202244,2.0,2.0,2.0
1697540792.379771,0.032927,0.354311,0.202244,2.0,2.0,2.0
1697540792.389861,0.032927,0.354312,0.202244,2.0,2.0,2.0
1697540792.40039,0.032927,0.354312,0.202244,2.0,2.0,2.0
1697540792.409768,0.032927,0.354313,0.202244,2.0,2.0,2.0
1697540792.420008,0.032927,0.354313,0.202244,2.0,2.0,2.0
1697540792.429265,0.032927,0.354313,0.202244,2.0,2.0,2.0
1697540792.439801,0.032927,0.354313,0.202244,2.0,2.0,2.0
1697540792.449684,0.032927,0.354314,0.202244,2.0,2.0,2.0
1697540792.459499,0.032927,0.354314,0.202244,2.0,2.0,2.0
1697540792.469429,0.032927,0.354314,0.202244,2.0,2.0,2.0
1697540792.479994,0.032927,0.354315,0.202244,2.0,2.0,2.0
1697540792.489713,0.032927,0.354315,0.202244,2.0,2.0,2.0
1697540792.500071,0.032927,0.354315,0.202244,2.0,2.0,2.0
1697540792.50933,0.032927,0.354315,0.202244,2.0,2.0,2.0
1697540792.520081,0.032927,0.354316,0.202244,2.0,2.0,2.0
1697540792.529549,0.032927,0.354316,0.202244,2.0,2.0,2.0
1697540792.5395,0.032927,0.354316,0.202244,2.0,2.0,2.0
1697540792.549531,0.032927,0.354316,0.202244,2.0,2.0,2.0
1697540792.559189,0.032927,0.354317,0.202244,2.0,2.0,2.0
1697540792.571683,0.032927,0.354317,0.202244,2.0,2.0,2.0
1697540792.579823,0.032927,0.354317,0.202245,2.0,2.0,2.0
1697540792.590293,0.032927,0.354317,0.202245,2.0,2.0,2.0
1697540792.600564,0.032927,0.354317,0.202245,2.0,2.0,2.0
1697540792.610572,0.032927,0.354318,0.202245,2.0,2.0,2.0
1697540792.619766,0.032927,0.354318,0.202245,2.0,2.0,2.0
1697540792.629876,0.032927,0.354318,0.202245,2.0,2.0,2.0
1697540792.639875,0.032927,0.354318,0.202245,2.0,2.0,2.0
1697540792.650883,0.032926,0.354318,0.202245,2.0,2.0,2.0
1697540792.659738,0.032926,0.354318,0.202245,2.0,2.0,2.0
1697540792.670425,0.032926,0.354319,0.202245,2.0,2.0,2.0
1697540792.679804,0.032926,0.354319,0.202246,2.0,2.0,2.0
1697540792.690485,0.032926,0.354319,0.202246,2.0,2.0,2.0
1697540792.699714,0.032926,0.35432,0.202245,2.0,2.0,2.0
